student,classcode
perf__std_1003_20181208-135416_01250,686L-43ih
perf__std_1003_20181208-135416_01251,iJLW-b74g
perf__std_1003_20181208-135416_01252,i8VC-NdhK
perf__std_1003_20181208-135416_01253,jMKj-JLfX
perf__std_1003_20181208-135416_01254,cPBJ-QaYF
perf__std_1003_20181208-135416_01255,EVJD-6D8K
perf__std_1003_20181208-135416_01256,2eA8-gh4e
perf__std_1003_20181208-135416_01257,chjc-3BM3
perf__std_1003_20181208-135416_01258,4Cgd-HTX9
perf__std_1003_20181208-135416_01259,F9Rb-G94b
perf__std_1003_20181208-135416_01260,4de7-6QeY
perf__std_1003_20181208-135416_01261,798a-ERCN
perf__std_1003_20181208-135416_01262,329g-Nhd2
perf__std_1003_20181208-135416_01263,Qcdh-MUGF
perf__std_1003_20181208-135416_01264,3c26-VUa8
perf__std_1003_20181208-135416_01265,X6ag-bHEG
perf__std_1003_20181208-135416_01266,2bHJ-c8Kc
perf__std_1003_20181208-135416_01267,j2A9-DbQ7
perf__std_1003_20181208-135416_01268,2CQY-iTc4
perf__std_1003_20181208-135416_01269,d2fT-fGfQ
perf__std_1003_20181208-135416_01270,DEg7-Bj93
perf__std_1003_20181208-135416_01271,LBg7-9d9j
perf__std_1003_20181208-135416_01272,fj4a-dcXb
perf__std_1003_20181208-135416_01273,ELBb-Q3ib
perf__std_1003_20181208-135416_01274,32Rf-47HA
perf__std_1003_20181208-135416_01275,3RCb-hcbg
perf__std_1003_20181208-135416_01276,d6Gg-dePQ
perf__std_1003_20181208-135416_01277,f2dg-6Aia
perf__std_1003_20181208-135416_01278,aiAc-eCJ3
perf__std_1003_20181208-135416_01279,iM2f-b8cj
perf__std_1003_20181208-135416_01280,Fcid-DF93
perf__std_1003_20181208-135416_01281,dcfh-fa3J
perf__std_1003_20181208-135416_01282,36KZ-fC6G
perf__std_1003_20181208-135416_01283,JjNc-j7bN
perf__std_1003_20181208-135416_01284,P2Qb-2g7Y
perf__std_1003_20181208-135416_01285,WD2f-d2bj
perf__std_1003_20181208-135416_01286,3J4c-LWeA
perf__std_1003_20181208-135416_01287,jefg-jYhC
perf__std_1003_20181208-135416_01288,b7T7-NAdh
perf__std_1003_20181208-135416_01289,XeZA-feg3
perf__std_1003_20181208-135416_01290,4fbi-e3f4
perf__std_1003_20181208-135416_01291,a6bf-D73b
