tchtextuserjid,classcode,classid,invitationid,tch
t145_1607950024982_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,08013e0b-6f72-43dd-a2fc-88973cb100b6,t245_20201214-180403_15
t145_1607950032201_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,4825492b-0ede-4b5c-902f-daff155f8bd4,t245_20201214-180403_13
t145_1607950034319_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,78548de4-4329-4873-8b2e-b99ce6e63f2f,t245_20201214-180403_12
t145_1607950036921_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,3d242bb1-4fe6-4150-9593-0e7fbb461dd8,t245_20201214-180403_14
t145_1607950036343_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,63c11bd5-d72b-44ec-b11a-b3130e6a4435,t245_20201214-180403_16
t145_1607950038396_11,aUty-h4aj,b63227ee-3e09-11eb-a47c-0242ac110003,cabc3767-f943-4f4d-9ca1-8385e2f1d2f6,t245_20201214-180403_11
t145_1607950043503_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,74bd0051-0caf-468d-81f4-93b825bf89af,t245_20201214-180403_13
t145_1607950041381_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,2a6a6f6d-b94d-49f7-8690-2d5123a5cc15,t245_20201214-180403_15
t145_1607950047021_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,dbcfe74a-7fc0-48f6-a133-63ee3a7ca02b,t245_20201214-180403_12
t145_1607950048863_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,ca3f64a5-ec89-4d88-b90a-67fc70a2794b,t245_20201214-180403_14
t145_1607950051709_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,97fc5fcd-40f3-4468-801d-269e1093733e,t245_20201214-180403_16
t145_1607950052782_11,aUty-h4aj,b63227ee-3e09-11eb-a47c-0242ac110003,bbf6219c-a05c-4611-9f44-86f34a540b82,t245_20201214-180403_11
t145_1607950059123_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,76df50ac-e927-419f-b286-85f83da0f269,t245_20201214-180403_15
t145_1607950055889_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,9944963e-178c-41e8-a208-59e8d8921191,t245_20201214-180403_13
t145_1607950059601_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,083f9b23-cba4-4812-bcc7-7ed12edca239,t245_20201214-180403_12
t145_1607950061313_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,453d59c9-28c9-4ba8-ac2e-201ed9aed483,t245_20201214-180403_14
t145_1607950062938_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,54e25b4e-cdc9-4d4d-b884-6461f2b87092,t245_20201214-180403_16
t145_1607950074885_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,6082221f-70a4-4905-b8ba-a38724723efb,t245_20201214-180403_14
t145_1607950071518_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,8fa32e8c-a467-49ac-b7c8-4da97a75e39d,t245_20201214-180403_15
t145_1607950073283_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,6063c4f0-328a-4001-ad77-2310d5bddcd8,t245_20201214-180403_12
t145_1607950072734_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,892d3dcd-6582-4a52-b6c6-374a567c9ce9,t245_20201214-180403_13
t145_1607950080255_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,8e2499f1-a8cd-4c3b-8076-b592d0b26ad7,t245_20201214-180403_16
t145_1607950088496_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,d1f56a81-daee-4b21-8c5f-e803a5c150a2,t245_20201214-180403_13
t145_1607950086785_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,46d983ad-3ebb-4fb3-b4f7-a8a467f159ab,t245_20201214-180403_15
t145_1607950087577_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,601fdaeb-b0aa-468f-b39b-d023d6b28f9b,t245_20201214-180403_12
t145_1607950086200_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,fdf06e3b-cf05-4274-a43a-096940d59c6e,t245_20201214-180403_14
t145_1607950085281_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,0507ee85-7129-45e8-8e96-863c1d4a5ae1,t245_20201214-180403_17
t145_1607950093209_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,3eb5683d-60fe-4c99-81d1-c066a85f53f0,t245_20201214-180403_16
t145_1607950098934_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,41b2f936-7862-473c-8327-30b6cd4be2e5,t245_20201214-180403_13
t145_1607950101276_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,ec2e325b-b94b-4fd2-8c1c-5160c893d120,t245_20201214-180403_12
t145_1607950101962_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,09ecedae-7bc5-4adf-9e42-1f96e6b29902,t245_20201214-180403_14
t145_1607950100399_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,84194381-e382-4f57-958c-47876e0ea106,t245_20201214-180403_15
t145_1607950102511_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,3a4e5ebe-c9fe-41f6-a74a-6164c82a23c9,t245_20201214-180403_17
t145_1607950109801_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,a2e429e6-d3c1-47b6-9700-18244ebef005,t245_20201214-180403_13
t145_1607950106446_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,823fbda9-a6ab-4d53-81a4-c84852fb78c5,t245_20201214-180403_16
t145_1607950113104_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,94581d64-21d9-437b-b184-8c4acbe6d2a9,t245_20201214-180403_14
t145_1607950112342_12,2e42-P4nG,d465056c-3e09-11eb-a47c-0242ac110003,2b404e74-6b5d-48d0-adb6-2e3535a9f18d,t245_20201214-180403_12
t145_1607950114084_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,bb229391-a438-431d-9f41-586f9c255b3a,t245_20201214-180403_15
t145_1607950122581_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,2f6f1d47-0f30-4c91-abe5-04a02ed90159,t245_20201214-180403_16
t145_1607950118486_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,8faa2967-a337-4390-9c67-f33ddf9da6b7,t245_20201214-180403_17
t145_1607950124575_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,71607ef1-dc18-421b-b205-fbdf5d192f69,t245_20201214-180403_14
t145_1607950122171_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,085aad87-f618-4f7f-8c65-455ca20d56ab,t245_20201214-180403_13
t145_1607950130001_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,2450bb8d-161d-42bc-8075-46fac60ef0ca,t245_20201214-180403_18
t145_1607950131593_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,64ee9bde-9649-4bb6-941d-e5c3e4563f08,t245_20201214-180403_15
t145_1607950135395_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,1f859c06-e545-4f29-a08b-ef136ba67f67,t245_20201214-180403_14
t145_1607950134301_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,4a78d6ea-3a96-42b4-812e-24e651687bd3,t245_20201214-180403_17
t145_1607950133123_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,9d3fc88d-d570-4d80-a040-168adfcc648c,t245_20201214-180403_16
t145_1607950137023_13,C2hd-7n9y,f1011627-3e09-11eb-a47c-0242ac110003,d886f978-ce59-4b91-92a4-a1ed9d7130f6,t245_20201214-180403_13
t145_1607950148886_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,215ba345-08cc-4a3d-b5ed-f40758beee38,t245_20201214-180403_17
t145_1607950145185_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,e1e6a4ab-e47f-40e0-b17a-31052662c77a,t245_20201214-180403_18
t145_1607950147767_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,f0a8a6f5-fb6f-4d6a-b8e5-4d644efb08da,t245_20201214-180403_15
t145_1607950150121_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,010be07f-9d2b-47f2-b627-4c70d643bce7,t245_20201214-180403_16
t145_1607950148782_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,ba390acd-4ce8-43b1-b713-d41c922a2068,t245_20201214-180403_14
t145_1607950161491_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,b40f4d5d-4088-4fbf-9448-2f3e41139285,t245_20201214-180403_16
t145_1607950160423_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,53f48ae2-2c1d-4cb1-99da-35e63c135e7d,t245_20201214-180403_15
t145_1607950159805_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,f5057bc6-2185-4536-9725-d0e2ae67f94b,t245_20201214-180403_18
t145_1607950159499_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,51c17746-f268-4200-9e7c-fb41dec228f2,t245_20201214-180403_17
t145_1607950165142_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,e545407d-0c2f-4a87-bb63-ac342302b324,t245_20201214-180403_14
t145_1607950174712_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,e9d79dce-bfb2-4c3a-a19b-a66b334bdf08,t245_20201214-180403_16
t145_1607950176894_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,1b5331e5-31a6-4452-941f-598a8a1a2b38,t245_20201214-180403_14
t145_1607950176228_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,392e12b1-1401-4743-95d0-81f9bd194b1c,t245_20201214-180403_18
t145_1607950176844_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,ba671f4e-ae65-4181-9d0f-a668d5a94845,t245_20201214-180403_17
t145_1607950175232_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,70a2b2b0-095e-4405-81fd-9fc251e755c3,t245_20201214-180403_15
t145_1607950185502_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,faee6855-14bd-4888-8ef4-ec0df092b70b,t245_20201214-180403_16
t145_1607950188997_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,59b1523c-01b3-49d5-b3cf-636e533496d0,t245_20201214-180403_19
t145_1607950192689_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,45846acc-57b2-43bc-b0df-f7f319d46972,t245_20201214-180403_15
t145_1607950188543_14,wqiQ-6jtJ,0c342120-3e0a-11eb-a47c-0242ac110003,6c7b9b4b-d0b8-43ec-988b-f5ccb012fb61,t245_20201214-180403_14
t145_1607950191179_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,5a1e5290-de3b-4502-8852-ffdbb85d2a39,t245_20201214-180403_18
t145_1607950192167_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,c1c429e3-4254-4c68-aa70-00b5c586f800,t245_20201214-180403_17
t145_1607950198192_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,11d458e8-47f9-477e-b3c1-225dc21105af,t245_20201214-180403_16
t145_1607950201404_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,7436b942-56ac-41a0-bcc4-59f6c9e3bf1b,t245_20201214-180403_19
t145_1607950207695_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,8320b885-aefd-4701-8300-f4b65c8df6f0,t245_20201214-180403_18
t145_1607950206051_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,a15f4859-7f09-4bff-b522-645c306a4fc1,t245_20201214-180403_15
t145_1607950208338_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,94b9d544-7467-4ea4-a6b2-59d0e68a1335,t245_20201214-180403_17
t145_1607950215532_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,be4b864f-3f68-42d9-8bc7-0074b0ec1b76,t245_20201214-180403_16
t145_1607950218278_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,41597fac-658d-4084-be72-d32d8839018f,t245_20201214-180403_19
t145_1607950221518_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,a5caeb0e-42f4-4a2a-aa86-f46527569863,t245_20201214-180403_15
t145_1607950219803_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,6e3e184f-9720-4a47-9107-c0b948beaea2,t245_20201214-180403_18
t145_1607950229722_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,5f288caf-ceca-40dd-97ae-764352f50cbf,t245_20201214-180403_16
t145_1607950225256_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,db1afb6a-f4da-4705-8adf-5e6e5cf0f8d3,t245_20201214-180403_17
t145_1607950234012_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,4a061c7e-71cc-4b5c-8533-84f46fc1470c,t245_20201214-180403_15
t145_1607950234209_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,09f7e033-67d0-450c-9f4a-ca9a677f6cc1,t245_20201214-180403_18
t145_1607950233601_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,68d542b5-8853-4e55-a492-b7d5ac8a9431,t245_20201214-180403_19
t145_1607950236393_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,176a004f-b10d-4f2d-9bc9-b8bbcd7a5402,t245_20201214-180403_20
t145_1607950242137_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,5075aa48-899a-45ce-a5c0-b2a7a5f7e996,t245_20201214-180403_17
t145_1607950239839_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,acfaaf17-b401-439c-9f7b-7c41374b1a5e,t245_20201214-180403_16
t145_1607950245741_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,e2bf54a1-f58d-47b3-acb2-5aab04d7a8a5,t245_20201214-180403_15
t145_1607950247620_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,7c39d335-43d2-4a10-9c3d-be69e403b14b,t245_20201214-180403_18
t145_1607950251324_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,4a39877f-63ec-46b6-8785-ee6b8eeeebdb,t245_20201214-180403_19
t145_1607950251465_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,4a6ded48-beac-45c8-80a2-896b87b8742c,t245_20201214-180403_20
t145_1607950256646_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,cdc7bd70-e9c5-4ed1-ba1c-95d47aa91b13,t245_20201214-180403_16
t145_1607950255081_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,e761bdc6-e8d7-4c16-ae33-be46eadf29d2,t245_20201214-180403_17
t145_1607950259258_15,XK97-Z47o,2be2a269-3e0a-11eb-90a7-0242ac110003,be55890b-fdea-4689-94ec-8e2e310a2796,t245_20201214-180403_15
t145_1607950262350_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,1e70a86a-588c-4f05-8d67-681ef52f6d87,t245_20201214-180403_19
t145_1607950264086_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,459a3f21-b25b-4537-a2f5-45fbc5b3a632,t245_20201214-180403_20
t145_1607950261690_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,b4d3340b-b164-410a-9c81-4c120806f0de,t245_20201214-180403_18
t145_1607950268600_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,14115106-150c-48c4-a601-8565a7b2dde4,t245_20201214-180403_17
t145_1607950268387_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,475fe8cf-2e56-4025-a96a-f32dc7404ad0,t245_20201214-180403_16
t145_1607950280016_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,2d50f0d3-a4c9-4856-b7a1-2e2a03ae5f6d,t245_20201214-180403_17
t145_1607950277895_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,7d4088e8-fb85-445f-96a9-ce58050bd7d3,t245_20201214-180403_18
t145_1607950281096_16,7apa-6QRm,46b7aea1-3e0a-11eb-a47c-0242ac110003,e8d4ef2c-bc29-41bb-b6ba-0c71d103fd8d,t245_20201214-180403_16
t145_1607950276020_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,5534a9b0-c74a-48a5-839e-e12ed9147a3f,t245_20201214-180403_20
t145_1607950275949_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,640bb268-8eda-48da-88de-c6cb2d38636a,t245_20201214-180403_19
t145_1607950291558_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,8b745aef-5efd-4473-b030-3bf68825df12,t245_20201214-180403_20
t145_1607950290654_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,59b4a415-1fca-446d-8d30-593b2f0d842f,t245_20201214-180403_18
t145_1607950290626_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,1c14de53-e403-4cfd-b35b-41af89613729,t245_20201214-180403_17
t145_1607950291884_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,fce38df6-ba23-4868-8a58-eb0e2ebcb07b,t245_20201214-180403_19
t145_1607950303603_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,907a9ab1-8de8-4a03-9727-29b898eaf8bc,t245_20201214-180403_18
t145_1607950305285_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,abbbd969-33bb-407b-a9f6-af9d9217094a,t245_20201214-180403_17
t145_1607950303167_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,8bcf22a5-4005-417a-b625-43931c51d214,t245_20201214-180403_20
t145_1607950306874_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,c79782b9-e839-4e9a-a6c4-e4350d70215f,t245_20201214-180403_19
t145_1607950315050_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,53c62051-ed02-446b-96df-80f2cb14b8a6,t245_20201214-180403_18
t145_1607950318639_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,cb627c38-4e76-483a-9341-be2c42b2289b,t245_20201214-180403_20
t145_1607950318522_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,34bec525-c31a-40e5-9dea-b83a7fb930c5,t245_20201214-180403_17
t145_1607950321395_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,d5ff3600-5607-4243-9bc7-7a80822d6040,t245_20201214-180403_19
t145_1607950328893_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,582d3ad6-cb74-4382-95a6-41f60f857073,t245_20201214-180403_18
t145_1607950331626_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,978c082f-ecf5-478f-8995-b426b1275642,t245_20201214-180403_17
t145_1607950330447_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,17b2da6f-6272-490b-9a5c-23b680ee4c6f,t245_20201214-180403_20
t145_1607950336239_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,102f01aa-ebad-47ae-9cf8-15aa67b69910,t245_20201214-180403_19
t145_1607950339328_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,b5a907e2-df60-4f14-a1e4-28e432095d97,t245_20201214-180403_18
t145_1607950343269_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,0f976457-b0de-4653-92da-69c67a13e3d1,t245_20201214-180403_20
t145_1607950341872_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,14a98175-d764-4b4d-954f-a43aa288e8a0,t245_20201214-180403_17
t145_1607950348153_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,8b2b5121-dc35-4e1a-b393-1c0ab840a9c9,t245_20201214-180403_19
t145_1607950352580_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,20d34144-08d4-4037-8dac-9f1a78ad3ac3,t245_20201214-180403_18
t145_1607950356475_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,541ae06a-6aae-4679-b3aa-72c52db19c0f,t245_20201214-180403_20
t145_1607950358649_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,51fe92f4-23b1-4379-aca8-9647b19ad521,t245_20201214-180403_19
t145_1607950357380_17,faj4-hLMY,696936bb-3e0a-11eb-90a7-0242ac110003,27eac125-5adf-49ce-848c-b1662fa97231,t245_20201214-180403_17
t145_1607950365751_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,d7e082f4-d281-4ac1-8d66-8f57fbefbe09,t245_20201214-180403_18
t145_1607950368704_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,76bd979a-57b2-4bc1-9710-375ea8722ea1,t245_20201214-180403_19
t145_1607950368269_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,84e3de3d-0a3b-4c9c-bc31-aea5e474ff75,t245_20201214-180403_20
t145_1607950379265_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,d6933925-a4a4-4e76-90af-5db9f09db98a,t245_20201214-180403_18
t145_1607950379406_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,bfe5184c-d177-47cf-a7c5-17284caa6d98,t245_20201214-180403_19
t145_1607950381658_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,c4b1232d-5080-4cb6-a047-7e01fabe896c,t245_20201214-180403_20
t145_1607950391498_18,2zBF-LigC,85b10d1d-3e0a-11eb-90a7-0242ac110003,796eec03-64f9-4de2-9a83-7a75a0509d0a,t245_20201214-180403_18
t145_1607950395444_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,fa662f55-174a-499b-b23f-f683ffb75f94,t245_20201214-180403_20
t145_1607950394636_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,6455dfc4-02ce-469c-87c2-d3245dcac9f7,t245_20201214-180403_19
t145_1607950406557_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,63e87867-a54b-4662-bc13-2d218b228ea5,t245_20201214-180403_20
t145_1607950409728_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,b906dd25-db31-4974-9ca5-14b48d519bd5,t245_20201214-180403_19
t145_1607950419503_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,0757c402-861f-40d6-8145-fdd11b445c13,t245_20201214-180403_20
t145_1607950426978_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,7f2380b9-a764-457f-b07c-02c7db5b45bc,t245_20201214-180403_19
t145_1607950433420_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,fbe225d3-cf7f-4734-8087-8a6164bb6bfc,t245_20201214-180403_20
t145_1607950440001_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,3d1d53de-d5a2-4ce3-97dc-42c2b5e5e0f4,t245_20201214-180403_19
t145_1607950450554_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,550d5d12-17ea-4386-8788-85f1fe8e83a2,t245_20201214-180403_20
t145_1607950456548_19,LekX-Rh9Y,a4b4337d-3e0a-11eb-a47c-0242ac110003,90330617-5f4f-4423-9323-cf3e13fd2d53,t245_20201214-180403_19
t145_1607950464904_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,0907e929-f29f-4560-998e-0f4a6dfc627e,t245_20201214-180403_20
t145_1607950482270_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,03a68e61-f404-4641-a2d1-07a7e3e8bca5,t245_20201214-180403_20
t145_1607950492657_20,xrzD-6NaT,c24f6444-3e0a-11eb-90a7-0242ac110003,0ffa7f87-e015-4d49-ae33-0f2fef44c24b,t245_20201214-180403_20
t145_1607946665746_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,e91553cc-766d-47f9-a2ba-b8c0c0b00e3b,t245_20201214-172029_1
t145_1607946679272_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,f6b57251-8036-4d2f-b2ce-49859a38b7d6,t245_20201214-172029_1
t145_1607946697161_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,fe4a8516-eddb-44b4-a368-ec3055e1d1ab,t245_20201214-172029_1
t145_1607946712902_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,70a207d0-d126-469c-9557-d3cc44a4eb42,t245_20201214-172029_1
t145_1607946710739_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,f8625bfb-b75e-42d3-b5d1-335f27ea778d,t245_20201214-172029_2
t145_1607946722989_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,f73cbf4a-237c-4f68-873f-be4ecb898894,t245_20201214-172029_1
t145_1607946725300_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,1256cdbb-8c7e-4ac2-ae60-ad65af654bc9,t245_20201214-172029_2
t145_1607946735549_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,cb6062ce-8233-434b-a818-2cc8fe694d6f,t245_20201214-172029_1
t145_1607946737942_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,5481f3f0-7144-4579-86ac-26ed6d395981,t245_20201214-172029_2
t145_1607946750163_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,3cabf559-3d4b-4a26-b922-e760aa923b4e,t245_20201214-172029_1
t145_1607946752284_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,9b40a5ba-d28b-408e-a4c3-db1213985850,t245_20201214-172029_2
t145_1607946760224_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,7d083b0c-c349-43eb-9bfd-5a5327ef88ef,t245_20201214-172029_1
t145_1607946764522_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,91be9c0e-8f42-48b7-8bbc-ad5aa5c65fbb,t245_20201214-172029_2
t145_1607946767510_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,e4083dde-a193-4e90-bc5e-160023228738,t245_20201214-172029_3
t145_1607946770321_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,c9f6a94b-a018-46f8-b8ee-fa9fa690efb0,t245_20201214-172029_1
