tchextuserjid,classcode,classid,invitationid,tch
t144_1607933077914_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,a614a9fe-7607-4177-9ec4-2ce864ff5e47,t244_20201214-131956_12
t144_1607933084494_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,a0a19a87-8fa1-4f47-a39e-3586f5ffc5a9,t244_20201214-131956_15
t144_1607933084502_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,54045db4-e64d-4dde-84d7-c08bc564171e,t244_20201214-131956_17
t144_1607933087296_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,e78a1f93-bccb-4fee-bee2-46adc7db6161,t244_20201214-131956_16
t144_1607933088273_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,fc026c63-dd54-4d47-b095-deefa81d61af,t244_20201214-131956_18
t144_1607933092361_11,zqK2-t7k8,00c0f20f-3de2-11eb-a47c-0242ac110003,36f9e18e-de03-4dbb-8970-eed6fadb43aa,t244_20201214-131956_11
t144_1607933091231_10,6a28-4htK,e4571487-3de1-11eb-a47c-0242ac110003,8393ec03-134b-4571-9767-ff078c20ef98,t244_20201214-131956_10
t144_1607933101246_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,ab7b40b0-0e52-466c-99ba-58a83f157996,t244_20201214-131956_13
t144_1607933099048_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,ed17c6c0-c916-4aac-aaba-46561731398f,t244_20201214-131956_14
t144_1607933105916_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,3d720c34-7e57-474b-886c-86bf9f7f6e91,t244_20201214-131956_17
t144_1607933101653_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,22d1e2c8-04ed-471b-a829-2719902b3b4a,t244_20201214-131956_12
t144_1607933105478_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,ba0ef168-c747-4231-8796-e36a608685c6,t244_20201214-131956_15
t144_1607933113679_11,zqK2-t7k8,00c0f20f-3de2-11eb-a47c-0242ac110003,55df284c-65dc-4cd4-a3a3-af96d54f5aee,t244_20201214-131956_11
t144_1607933113141_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,a9b96939-4ff1-4f8f-80b3-19ac55a64142,t244_20201214-131956_18
t144_1607933112033_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,eff75276-e6b3-4846-889b-34b5125a2e56,t244_20201214-131956_16
t144_1607933118662_10,6a28-4htK,e4571487-3de1-11eb-a47c-0242ac110003,49372ea2-b73a-441a-8632-9c95a3ebe497,t244_20201214-131956_10
t144_1607933121320_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,0ad148e2-e537-4af3-b6a5-4b7658217771,t244_20201214-131956_13
t144_1607933122288_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,8bb45b9a-74f0-4147-a93f-0941e3afb9b0,t244_20201214-131956_14
t144_1607933127315_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,016c71e5-3a60-405d-8afc-67648c13514a,t244_20201214-131956_12
t144_1607933128130_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,ef7b9cd6-d827-4dc2-a440-accd61355ed8,t244_20201214-131956_15
t144_1607933126058_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,aaca99ec-43b5-4d69-9f83-cb53c4e96f56,t244_20201214-131956_17
t144_1607933136168_11,zqK2-t7k8,00c0f20f-3de2-11eb-a47c-0242ac110003,ac05695b-4b70-4090-b586-8404c30bdfd1,t244_20201214-131956_11
t144_1607933137739_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,892328a1-9c3e-4b08-8f80-feebd2d8e539,t244_20201214-131956_18
t144_1607933134793_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,2a5e72b6-e7ca-4f88-a658-f4ddc8be928c,t244_20201214-131956_19
t144_1607933138925_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,542bcb2c-b2bc-4c6c-a3b7-03a856d19419,t244_20201214-131956_16
t144_1607933143256_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,54f41ed7-29a4-4c97-8fdd-6947bf984f38,t244_20201214-131956_13
t144_1607933141327_10,6a28-4htK,e4571487-3de1-11eb-a47c-0242ac110003,7026c6aa-21c8-427f-8cab-1d1dfef5d683,t244_20201214-131956_10
t144_1607933145021_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,b2e53957-9e9d-451b-b536-ce0c60e67595,t244_20201214-131956_14
t144_1607933147074_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,decb76f4-3674-45d9-bbce-6a973f8a64ae,t244_20201214-131956_12
t144_1607933152103_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,0447b33e-c847-4fef-935a-8e7628c7e1d6,t244_20201214-131956_15
t144_1607933152224_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,d42f0941-63dd-4ca8-a177-376ecafd0a2c,t244_20201214-131956_17
t144_1607933159113_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,5bcb01e2-994e-46d2-9e00-205cfaf1992c,t244_20201214-131956_18
t144_1607933155837_11,zqK2-t7k8,00c0f20f-3de2-11eb-a47c-0242ac110003,ae24d710-6907-4377-8aed-acf45424cd43,t244_20201214-131956_11
t144_1607933161441_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,9eead3f0-8861-49fb-9d81-99a0d429c92b,t244_20201214-131956_19
t144_1607933162341_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,b456862a-3bb9-42e1-ab49-7de400bf2632,t244_20201214-131956_16
t144_1607933164343_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,4f0afd79-96ff-4e0f-a580-a2771f658e10,t244_20201214-131956_13
t144_1607933166048_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,52d913f3-7013-4db2-9561-2a012d56d803,t244_20201214-131956_14
t144_1607933168234_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,c14456e6-2f8e-4c63-ad0d-07f52aaa1c55,t244_20201214-131956_12
t144_1607933172821_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,ed819d4d-ac28-4abc-91c5-846849fd9247,t244_20201214-131956_15
t144_1607933178565_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,96816508-333c-4390-b8df-e8af97f85555,t244_20201214-131956_18
t144_1607933173430_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,ca467271-747f-4973-babd-d9930c0de40d,t244_20201214-131956_17
t144_1607933182902_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,a8034ccf-a9fa-4d79-9695-fcf6368f0920,t244_20201214-131956_16
t144_1607933182712_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,d8619455-114f-48de-a016-a3d29d5f404c,t244_20201214-131956_19
t144_1607933186879_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,060ad894-a5b6-4cc8-ab84-13b3cee5429b,t244_20201214-131956_13
t144_1607933189867_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,3f946769-6bc0-4be1-ac2d-ba59f7d13973,t244_20201214-131956_20
t144_1607933189941_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,463eeeae-8eb7-48ba-a3af-e90be6fbf326,t244_20201214-131956_12
t144_1607933188296_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,20a003fa-96bc-4839-a200-f6a6593c3e2e,t244_20201214-131956_14
t144_1607933197129_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,e3bdf3e0-c963-437e-9edb-f593d38bb2bf,t244_20201214-131956_15
t144_1607933199326_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,6b831b53-9398-4142-b6f9-7f3b885a006f,t244_20201214-131956_18
t144_1607933204051_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,66e2b124-4295-42c0-b31c-2111493f5c4f,t244_20201214-131956_19
t144_1607933203585_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,8ff3b8f6-bc8d-4678-9160-6d3143067f93,t244_20201214-131956_16
t144_1607933200172_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,8928c6ed-19a7-42f7-b31b-a0c89ca8fcb8,t244_20201214-131956_17
t144_1607933205239_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,451fc11e-0274-480d-96cb-51065741e2bf,t244_20201214-131956_13
t144_1607933212160_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,7668a486-ddba-47a9-91a1-40bc49a6b13c,t244_20201214-131956_20
t144_1607933217641_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,af1df8cc-332b-4eed-8847-7958d9bd3eae,t244_20201214-131956_15
t144_1607933213954_12,3Pve-xf83,202b654d-3de2-11eb-90a7-0242ac110003,d53e3dff-c18e-49c5-b0b5-30d638da4080,t244_20201214-131956_12
t144_1607933215114_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,2c3236f7-1c10-49db-bd08-16573622f3e0,t244_20201214-131956_14
t144_1607933218167_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,d716bc7a-0e55-4b9d-af9e-0c528de64dd0,t244_20201214-131956_18
t144_1607933229205_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,afc704f4-38a0-433c-b736-4bd9e7c727fd,t244_20201214-131956_13
t144_1607933224209_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,788339e3-ecbc-4335-8a4d-ed7b9f3056ac,t244_20201214-131956_19
t144_1607933227480_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,3e1bd1e6-d047-4aa8-bc30-76f94382ed2f,t244_20201214-131956_17
t144_1607933225398_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,a64bfa54-7d4f-46e0-a354-002655b9db90,t244_20201214-131956_16
t144_1607933233335_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,359eb2e4-f114-49ed-86b1-1608572f29e7,t244_20201214-131956_20
t144_1607933237826_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,7a710e36-82f9-401a-89c9-35147d41772a,t244_20201214-131956_15
t144_1607933241827_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,284206c0-dd68-48c3-bc62-57b88fd97231,t244_20201214-131956_14
t144_1607933248417_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,1f5237c9-463a-401e-a5b5-cc3ac976b73c,t244_20201214-131956_13
t144_1607933244584_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,31432324-0608-48f1-bb21-b5728ac5da1e,t244_20201214-131956_18
t144_1607933253900_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,4ad8dec4-6df9-4af2-8de0-d3c94bf23107,t244_20201214-131956_20
t144_1607933252921_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,1012d71a-f64d-44a8-94e6-cf848255fd7f,t244_20201214-131956_17
t144_1607933253025_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,c9f13659-e2f5-4d49-b76f-bf7f3771ffb9,t244_20201214-131956_16
t144_1607933251616_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,ff3ef1eb-6375-4285-91e6-142a087a9bd3,t244_20201214-131956_19
t144_1607933263103_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,eddf62b6-6385-4bc1-98b2-ea00bd6c9839,t244_20201214-131956_14
t144_1607933260521_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,0bfbf892-ea4f-4f79-b073-b36ba3548e62,t244_20201214-131956_15
t144_1607933269774_13,Z897-KRK6,3fe2717d-3de2-11eb-90a7-0242ac110003,fc0850df-47ab-4fb6-bb53-0ff839a4b023,t244_20201214-131956_13
t144_1607933270190_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,e5b59dc3-636f-409f-8d32-b440234952d1,t244_20201214-131956_18
t144_1607933274472_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,21a3a7e3-63b2-474f-99c5-005bc8347baa,t244_20201214-131956_17
t144_1607933278821_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,f2967968-3648-46c4-b9f6-22678d1a0968,t244_20201214-131956_19
t144_1607933274193_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,adcf3828-fe44-4580-9e15-8d69f4fa2206,t244_20201214-131956_20
t144_1607933278538_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,0ae09c55-8721-49c8-adac-72c7387fb7bb,t244_20201214-131956_16
t144_1607933282963_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,5b82c90b-c3a9-4611-a73e-3aea26e37fc1,t244_20201214-131956_14
t144_1607933285691_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,d544e601-cf21-4f5a-9f51-9627e3dc920f,t244_20201214-131956_15
t144_1607933292364_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,69a6a91a-ab9f-4063-b322-d0c9e9499711,t244_20201214-131956_18
t144_1607933297757_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,5bdbfbe6-2307-4e48-9bc3-3292e1cdd09f,t244_20201214-131956_17
t144_1607933298744_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,5bcad343-0a03-4af2-9d12-00cb7adfb7e5,t244_20201214-131956_19
t144_1607933301115_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,eeb5406d-66c8-4516-bc5a-ed6101fc82a5,t244_20201214-131956_20
t144_1607933304687_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,4c6ccc40-91b6-4fbd-8497-d8622e3c289b,t244_20201214-131956_16
t144_1607933305718_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,d1e4992e-28ae-4fda-bcb9-f2d38f1e3e59,t244_20201214-131956_14
t144_1607933309910_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,fab012b0-d419-414b-9ef2-6b2a02ddaa75,t244_20201214-131956_15
t144_1607933313267_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,34ee0295-c28f-406b-8a8e-ff4a0082d3a3,t244_20201214-131956_18
t144_1607933319335_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,b4ae9f5b-daf7-44bb-960e-015a05f70343,t244_20201214-131956_17
t144_1607933322688_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,8edaca57-6294-4848-abbe-7d8ab4906a16,t244_20201214-131956_20
t144_1607933322605_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,fa3c298b-9af7-444b-bf90-994f5e211354,t244_20201214-131956_19
t144_1607933326363_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,206916e1-9c1f-4afb-a320-c2157bf6c3ee,t244_20201214-131956_16
t144_1607933332789_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,0a74fdbd-e838-4af1-b414-5671541bc1c8,t244_20201214-131956_15
t144_1607933329807_14,btqW-3f7q,59e1de13-3de2-11eb-a47c-0242ac110003,8897c919-7821-4446-a757-ad8913459804,t244_20201214-131956_14
t144_1607933340752_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,ec9dc466-2725-4c66-9c1c-5a1e855a082d,t244_20201214-131956_18
t144_1607933345070_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,c32aa251-657f-451a-a65a-283efb4ac09f,t244_20201214-131956_20
t144_1607933342966_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,4c8e5b2c-f22f-47d7-8501-e058b9030a7a,t244_20201214-131956_17
t144_1607933347108_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,3c2cf351-bf0a-4059-a812-181ec376922e,t244_20201214-131956_19
t144_1607933349720_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,239207d1-cdf0-4b0e-b871-b0bcb8bcd905,t244_20201214-131956_16
t144_1607933352728_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,d2f7f426-ba01-473c-8139-aba9008b6a39,t244_20201214-131956_15
t144_1607933363302_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,33b68d5a-78e0-4c94-830d-0a5cb4dbbfea,t244_20201214-131956_20
t144_1607933361274_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,f8c4d452-20ff-4455-bee0-b0ef1e92181f,t244_20201214-131956_18
t144_1607933365434_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,a2189690-032f-46d1-9be0-e470740d3775,t244_20201214-131956_17
t144_1607933370327_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,1b2ba14f-fad7-4748-8d17-345489479e29,t244_20201214-131956_19
t144_1607933370919_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,5d9885cb-0a00-4977-9b68-de23ccab2863,t244_20201214-131956_16
t144_1607933373862_15,dXkb-36UR,7b1b45b4-3de2-11eb-a47c-0242ac110003,457d0a6b-8778-4aae-ad65-67f070f2e012,t244_20201214-131956_15
t144_1607933382967_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,85ba05e7-0a3a-45d6-a2ac-577f863e0b9c,t244_20201214-131956_20
t144_1607933385714_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,dbf1ca94-f442-456c-bb8e-38fae3cbd5fe,t244_20201214-131956_18
t144_1607933388715_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,55cf6c0b-bb8b-40b8-b6a2-82057f2de755,t244_20201214-131956_17
t144_1607933393977_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,5d32c2c5-353d-4ffb-b308-3c6e996e56d4,t244_20201214-131956_16
t144_1607933393067_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,24b825aa-6452-4ed9-8eac-bc9547d01639,t244_20201214-131956_19
t144_1607933408197_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,83da68f9-5882-4e7a-afed-440b552cc46d,t244_20201214-131956_18
t144_1607933405747_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,5dccc418-1821-48ef-9e81-4c714d5ffdc9,t244_20201214-131956_20
t144_1607933413780_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,b2082603-61cc-4e11-9d55-c5b91fb42031,t244_20201214-131956_17
t144_1607933416281_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,86973b73-3788-4602-a15b-7b19259800ba,t244_20201214-131956_16
t144_1607933418332_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,13bc7931-aec1-45f0-8124-f297518e74c8,t244_20201214-131956_19
t144_1607933431276_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,77f77e28-2f42-41ab-994c-3660b81067ca,t244_20201214-131956_20
t144_1607933431198_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,991806b0-20a2-4be5-ac5d-bf30b17a1b6d,t244_20201214-131956_18
t144_1607933434299_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,cd459321-29da-47a6-b746-5deb9d43197c,t244_20201214-131956_17
t144_1607933438632_16,ZN7d-w8ax,999ba646-3de2-11eb-90a7-0242ac110003,f9c9f88c-ed05-4bd9-9a51-7618569528a1,t244_20201214-131956_16
t144_1607933441004_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,aa6e1855-fe2f-42ba-9e22-21258eccaf57,t244_20201214-131956_19
t144_1607933457596_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,7892a1e4-5e07-49c6-8e09-8d8316c30b0f,t244_20201214-131956_18
t144_1607933454857_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,a502bca2-2fb8-4e8c-875c-7b7c6404308e,t244_20201214-131956_20
t144_1607933459350_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,1b197d01-4fba-4c42-bc14-015da2dae2be,t244_20201214-131956_17
t144_1607933466014_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,8e0c8480-3379-4b0c-9d36-b42a1c98828c,t244_20201214-131956_19
t144_1607933480046_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,19ac2e6c-9377-41a4-a16e-8a30beaebabd,t244_20201214-131956_18
t144_1607933481274_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,fb2ae0f1-60b8-4fda-8626-6484ea46ec2a,t244_20201214-131956_20
t144_1607933484641_17,tua4-TZac,b4712823-3de2-11eb-90a7-0242ac110003,7e18e074-5b62-46f2-b39d-8d0774d570e4,t244_20201214-131956_17
t144_1607933488983_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,ab806585-df1e-4b16-aa42-7e84a8d26708,t244_20201214-131956_19
t144_1607933502040_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,a3c4e99a-bf51-4e00-816e-0a3ea5971909,t244_20201214-131956_20
t144_1607933501860_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,1eec102a-2f20-4c93-9076-3f3037b2f05e,t244_20201214-131956_18
t144_1607933516474_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,de6bf55a-13dd-4eed-b969-c8361b762b81,t244_20201214-131956_19
t144_1607933524128_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,15237d28-83d9-4803-aeb7-6735eb8c0e69,t244_20201214-131956_20
t144_1607933526659_18,z7sW-3cLC,d42b90d9-3de2-11eb-90a7-0242ac110003,4acb9966-e03e-4312-9059-e7c3ac3ec8bb,t244_20201214-131956_18
t144_1607933537923_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,6b640ce5-4db9-4695-aba4-2db465d59600,t244_20201214-131956_19
t144_1607933546506_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,33279ce6-3631-4abf-8f53-e1419fd4ef63,t244_20201214-131956_20
t144_1607933561363_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,4e81f77a-e85e-4ed2-bb0b-23e5c178c2a0,t244_20201214-131956_19
t144_1607933568781_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,1cfe87a7-e81e-46cc-b161-f6fbacbae051,t244_20201214-131956_20
t144_1607933584833_19,ps6m-gtvh,f00f4e42-3de2-11eb-a47c-0242ac110003,fb809f63-b56c-4e47-902d-d2e1a64917e8,t244_20201214-131956_19
t144_1607933592297_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,28a4da7b-df94-4303-89a0-cebb313b249e,t244_20201214-131956_20
t144_1607933611795_20,zRkK-G949,11e20e59-3de3-11eb-a47c-0242ac110003,858e61e3-8f62-436f-b4d6-344a2e72db48,t244_20201214-131956_20
t144_1607929445451_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,f961ffed-e028-4e7a-b611-fdaa5ac59b2d,t244_20201214-123328_1
t144_1607929472936_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,aaaf66fc-d9bc-4257-9f3a-e56fc1e899dd,t244_20201214-123328_1
t144_1607929496907_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,1484ab93-20f7-4338-a5ff-7aea467db08d,t244_20201214-123328_1
t144_1607929507648_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,3cb5c50c-a82b-403e-8874-cedf72fc327c,t244_20201214-123328_2
t144_1607929516081_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,f24acdc0-2cf6-457f-a769-bd4c178cbb98,t244_20201214-123328_1
t144_1607929527920_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,45ed88ab-f70a-416b-97b4-d0e290347138,t244_20201214-123328_2
t144_1607929537903_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,c725b526-efb5-48a7-9610-05622dcfaa33,t244_20201214-123328_1
t144_1607929542416_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,5924adb8-7e0f-4f96-af91-c11d349867cc,t244_20201214-123328_3
t144_1607929548039_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,4b2bb94a-2e4b-451d-ae38-ff45b0b59697,t244_20201214-123328_2
t144_1607929559909_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,166e74ea-7be1-4b06-b618-b38954f20d2d,t244_20201214-123328_1
t144_1607929565611_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,6a0526b1-e9b8-4db9-a28e-1715be5e2fb7,t244_20201214-123328_3
t144_1607929576031_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,90c8538d-2ce8-462f-9e7a-adfe12481dba,t244_20201214-123328_2
t144_1607929582019_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,949d7a31-85be-4204-bc18-ff7f97401060,t244_20201214-123328_1
t144_1607929590861_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,63f0d34c-535f-4dc3-912f-6b85308c4a7e,t244_20201214-123328_3
t144_1607929597988_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,90605bb3-f84c-4965-9434-6ea02b61b860,t244_20201214-123328_2
t144_1607929604304_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,83bd796e-e32b-4b26-9ced-1bb69b4cad86,t244_20201214-123328_4
t144_1607929605621_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,c65d6edf-5d0d-4fba-a375-51aadae1668e,t244_20201214-123328_1
t144_1607929618671_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,978a4b70-8780-4ad1-a17f-5f8c5beb0cfa,t244_20201214-123328_2
t144_1607929617836_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,6e22a095-6ff7-4d6a-96dd-6eed0e00a391,t244_20201214-123328_3
t144_1607929625851_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,26b28caf-378d-4e91-9b0b-b7d6fde51b8a,t244_20201214-123328_1
t144_1607929623293_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,5f149e97-a9c6-492c-94fc-d3381a2fe798,t244_20201214-123328_4
t144_1607929640873_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,7396ca78-84d5-4e6e-87b8-5e5e3e87b475,t244_20201214-123328_2
