stdextid,groupid
std_1601298729617_77,7d5e7954-0d24-4db6-a087-dcbf72919a30
std_1601298562147_75,11576466-5981-4888-a1b4-1c253c7af998
std_1601298817510_78,8bbd7d80-5427-45ec-b4bf-f8867bce9e68
std_1601298635962_76,8756a140-7260-4f7a-92c6-1301b3fe043b
std_1601298554289_75,11576466-5981-4888-a1b4-1c253c7af998
std_1601298721598_77,7d5e7954-0d24-4db6-a087-dcbf72919a30
std_1601298807971_78,8bbd7d80-5427-45ec-b4bf-f8867bce9e68
std_1601298626160_76,8756a140-7260-4f7a-92c6-1301b3fe043b
std_1601298798584_78,8bbd7d80-5427-45ec-b4bf-f8867bce9e68
std_1601298710758_77,7d5e7954-0d24-4db6-a087-dcbf72919a30
std_1601298787681_78,8bbd7d80-5427-45ec-b4bf-f8867bce9e68
std_1601298840604_79,3aabb9c6-5109-48d8-b943-e478f0b66c6f
std_1601298832403_79,3aabb9c6-5109-48d8-b943-e478f0b66c6f
std_1601298821188_79,3aabb9c6-5109-48d8-b943-e478f0b66c6f
std_1601298614892_76,80e85a4d-bf71-4f7c-8e4d-347727cc8fed
std_1601298775526_78,af9ef686-6258-4285-8aab-b73607458bd1
std_1601298813640_79,3aabb9c6-5109-48d8-b943-e478f0b66c6f
std_1601298700639_77,45febb6c-f615-43e4-b607-36dcf30032b9
std_1601298605956_76,80e85a4d-bf71-4f7c-8e4d-347727cc8fed
std_1601298764899_78,af9ef686-6258-4285-8aab-b73607458bd1
std_1601298802050_79,3aabb9c6-5109-48d8-b943-e478f0b66c6f
std_1601298689095_77,45febb6c-f615-43e4-b607-36dcf30032b9
std_1601298594328_76,80e85a4d-bf71-4f7c-8e4d-347727cc8fed
std_1601298753476_78,af9ef686-6258-4285-8aab-b73607458bd1
std_1601298676869_77,45febb6c-f615-43e4-b607-36dcf30032b9
std_1601298586501_76,80e85a4d-bf71-4f7c-8e4d-347727cc8fed
std_1601298745205_78,af9ef686-6258-4285-8aab-b73607458bd1
std_1601298665165_77,45febb6c-f615-43e4-b607-36dcf30032b9
std_1601298576952_76,80e85a4d-bf71-4f7c-8e4d-347727cc8fed
std_1601298737100_78,af9ef686-6258-4285-8aab-b73607458bd1
std_1601298652929_77,45febb6c-f615-43e4-b607-36dcf30032b9
std_1601298792224_79,2159905f-bd39-40cd-9807-ec773e6277d7
std_1601298866205_80,c7227386-b7e1-4ab7-b411-7cc61e139702
std_1601298854978_80,c7227386-b7e1-4ab7-b411-7cc61e139702
std_1601298780897_79,2159905f-bd39-40cd-9807-ec773e6277d7
std_1601298844050_80,c7227386-b7e1-4ab7-b411-7cc61e139702
std_1601298725800_78,84de0144-e777-49c8-b463-bf06031129c0
std_1601298772503_79,2159905f-bd39-40cd-9807-ec773e6277d7
std_1601298716083_78,84de0144-e777-49c8-b463-bf06031129c0
std_1601298643583_77,3b40af8a-899b-401f-ae22-2adf19904464
std_1601298833134_80,c7227386-b7e1-4ab7-b411-7cc61e139702
std_1601298761763_79,2159905f-bd39-40cd-9807-ec773e6277d7
std_1601298705216_78,84de0144-e777-49c8-b463-bf06031129c0
std_1601298633442_77,3b40af8a-899b-401f-ae22-2adf19904464
std_1601298750643_79,2159905f-bd39-40cd-9807-ec773e6277d7
std_1601298821704_80,c7227386-b7e1-4ab7-b411-7cc61e139702
std_1601298624296_77,3b40af8a-899b-401f-ae22-2adf19904464
std_1601298694219_78,84de0144-e777-49c8-b463-bf06031129c0
std_1601298613496_77,3b40af8a-899b-401f-ae22-2adf19904464
std_1601298683024_78,84de0144-e777-49c8-b463-bf06031129c0
std_1601298601181_77,3b40af8a-899b-401f-ae22-2adf19904464
std_1601298894778_81,6e5221be-afa0-4f65-9374-38b3f644c6c2
std_1601298810181_80,54082a84-d697-4a98-94bf-33818ca5e101
std_1601298742428_79,ef4caf3d-eb04-433e-828a-e9ff667b8434
std_1601298886134_81,6e5221be-afa0-4f65-9374-38b3f644c6c2
std_1601298800721_80,54082a84-d697-4a98-94bf-33818ca5e101
std_1601298731781_79,ef4caf3d-eb04-433e-828a-e9ff667b8434
std_1601298671304_78,66920930-3761-4095-a93e-4d9b701a2caa
std_1601298877026_81,6e5221be-afa0-4f65-9374-38b3f644c6c2
std_1601298790876_80,54082a84-d697-4a98-94bf-33818ca5e101
std_1601298720816_79,ef4caf3d-eb04-433e-828a-e9ff667b8434
std_1601298660098_78,66920930-3761-4095-a93e-4d9b701a2caa
std_1601298779834_80,54082a84-d697-4a98-94bf-33818ca5e101
std_1601298866296_81,6e5221be-afa0-4f65-9374-38b3f644c6c2
std_1601298712323_79,ef4caf3d-eb04-433e-828a-e9ff667b8434
std_1601298648698_78,66920930-3761-4095-a93e-4d9b701a2caa
std_1601298856365_81,6e5221be-afa0-4f65-9374-38b3f644c6c2
std_1601298772066_80,54082a84-d697-4a98-94bf-33818ca5e101
std_1601298700532_79,ef4caf3d-eb04-433e-828a-e9ff667b8434
std_1601298637157_78,66920930-3761-4095-a93e-4d9b701a2caa
std_1601298912612_82,0b3dee60-50f4-41e3-a92c-1bb6482df0a6
std_1601298628807_78,66920930-3761-4095-a93e-4d9b701a2caa
std_1601298903843_82,0b3dee60-50f4-41e3-a92c-1bb6482df0a6
std_1601298760682_80,851247aa-7809-4a20-b5a1-237e3486895e
std_1601298846884_81,7ecf4dbc-eb22-4f0f-8d37-a0349c0ed0ee
std_1601298892449_82,0b3dee60-50f4-41e3-a92c-1bb6482df0a6
std_1601298691400_79,b759ca05-a4f5-4e6a-8dea-1dc8fa7b31aa
std_1601298751096_80,851247aa-7809-4a20-b5a1-237e3486895e
std_1601298836281_81,7ecf4dbc-eb22-4f0f-8d37-a0349c0ed0ee
std_1601298883485_82,0b3dee60-50f4-41e3-a92c-1bb6482df0a6
std_1601298682401_79,b759ca05-a4f5-4e6a-8dea-1dc8fa7b31aa
std_1601298740383_80,851247aa-7809-4a20-b5a1-237e3486895e
std_1601298826766_81,7ecf4dbc-eb22-4f0f-8d37-a0349c0ed0ee
std_1601298673105_79,b759ca05-a4f5-4e6a-8dea-1dc8fa7b31aa
std_1601298874028_82,0b3dee60-50f4-41e3-a92c-1bb6482df0a6
std_1601298730036_80,851247aa-7809-4a20-b5a1-237e3486895e
std_1601298817837_81,7ecf4dbc-eb22-4f0f-8d37-a0349c0ed0ee
std_1601298664198_79,b759ca05-a4f5-4e6a-8dea-1dc8fa7b31aa
std_1601298806936_81,7ecf4dbc-eb22-4f0f-8d37-a0349c0ed0ee
std_1601298722571_80,851247aa-7809-4a20-b5a1-237e3486895e
std_1601298651636_79,b759ca05-a4f5-4e6a-8dea-1dc8fa7b31aa
std_1601298938547_83,31c4b156-6348-497b-954a-ba4f6761411e
std_1601298926237_83,31c4b156-6348-497b-954a-ba4f6761411e
std_1601298863909_82,dc13f38e-095e-4b87-8b9c-3032d9da5689
std_1601298852259_82,dc13f38e-095e-4b87-8b9c-3032d9da5689
std_1601298916862_83,31c4b156-6348-497b-954a-ba4f6761411e
std_1601298714566_80,b66c5960-7580-4e95-bf67-cc94f96e1068
std_1601298797079_81,3fe1ede4-a880-4c6c-afe3-7cd9fbce4025
std_1601298906247_83,31c4b156-6348-497b-954a-ba4f6761411e
std_1601298844566_82,dc13f38e-095e-4b87-8b9c-3032d9da5689
std_1601298705053_80,b66c5960-7580-4e95-bf67-cc94f96e1068
std_1601298784702_81,3fe1ede4-a880-4c6c-afe3-7cd9fbce4025
std_1601298894153_83,31c4b156-6348-497b-954a-ba4f6761411e
std_1601298832941_82,dc13f38e-095e-4b87-8b9c-3032d9da5689
std_1601298955362_84,73c3a3ed-a027-4bcc-8505-5e3c1707fdca
std_1601298697247_80,b66c5960-7580-4e95-bf67-cc94f96e1068
std_1601298774571_81,3fe1ede4-a880-4c6c-afe3-7cd9fbce4025
std_1601298822204_82,dc13f38e-095e-4b87-8b9c-3032d9da5689
std_1601298945243_84,73c3a3ed-a027-4bcc-8505-5e3c1707fdca
std_1601298688743_80,b66c5960-7580-4e95-bf67-cc94f96e1068
std_1601298765706_81,3fe1ede4-a880-4c6c-afe3-7cd9fbce4025
std_1601298677415_80,b66c5960-7580-4e95-bf67-cc94f96e1068
std_1601298936088_84,73c3a3ed-a027-4bcc-8505-5e3c1707fdca
std_1601298755322_81,3fe1ede4-a880-4c6c-afe3-7cd9fbce4025
std_1601298927692_84,73c3a3ed-a027-4bcc-8505-5e3c1707fdca
std_1601298813434_82,b8519f3e-ce93-4c8b-91d2-d6a78267b4aa
std_1601298884237_83,e52640d1-e266-40de-bd76-414b00226671
std_1601298917680_84,73c3a3ed-a027-4bcc-8505-5e3c1707fdca
std_1601298802594_82,b8519f3e-ce93-4c8b-91d2-d6a78267b4aa
std_1601298875662_83,e52640d1-e266-40de-bd76-414b00226671
std_1601298792372_82,b8519f3e-ce93-4c8b-91d2-d6a78267b4aa
std_1601298867913_83,e52640d1-e266-40de-bd76-414b00226671
std_1601298783092_82,b8519f3e-ce93-4c8b-91d2-d6a78267b4aa
std_1601298743718_81,c967ead9-4003-4704-ab94-d59e3996b04b
std_1601298856156_83,e52640d1-e266-40de-bd76-414b00226671
std_1601298907920_84,e11c4078-a4a0-4eb6-b4d3-8b8da6c4ddf5
std_1601298770733_82,b8519f3e-ce93-4c8b-91d2-d6a78267b4aa
std_1601298844681_83,e52640d1-e266-40de-bd76-414b00226671
std_1601298732100_81,c967ead9-4003-4704-ab94-d59e3996b04b
std_1601298898709_84,e11c4078-a4a0-4eb6-b4d3-8b8da6c4ddf5
std_1601298983525_85,33bf0c5b-874b-426d-8192-34ece1b405b5
std_1601298721994_81,c967ead9-4003-4704-ab94-d59e3996b04b
std_1601298888478_84,e11c4078-a4a0-4eb6-b4d3-8b8da6c4ddf5
std_1601298972954_85,33bf0c5b-874b-426d-8192-34ece1b405b5
std_1601298710879_81,c967ead9-4003-4704-ab94-d59e3996b04b
std_1601298878601_84,e11c4078-a4a0-4eb6-b4d3-8b8da6c4ddf5
std_1601298964083_85,33bf0c5b-874b-426d-8192-34ece1b405b5
std_1601298760607_82,672df2a5-30ab-408f-b8cc-2e30f3046d47
std_1601298698352_81,c967ead9-4003-4704-ab94-d59e3996b04b
std_1601298867637_84,e11c4078-a4a0-4eb6-b4d3-8b8da6c4ddf5
std_1601298836816_83,14c0ac24-5ae7-4e23-9170-e65dd7be20ce
std_1601298956500_85,33bf0c5b-874b-426d-8192-34ece1b405b5
std_1601298751841_82,672df2a5-30ab-408f-b8cc-2e30f3046d47
std_1601298825203_83,14c0ac24-5ae7-4e23-9170-e65dd7be20ce
std_1601298948096_85,33bf0c5b-874b-426d-8192-34ece1b405b5
std_1601298742674_82,672df2a5-30ab-408f-b8cc-2e30f3046d47
std_1601298813528_83,14c0ac24-5ae7-4e23-9170-e65dd7be20ce
std_1601298734316_82,672df2a5-30ab-408f-b8cc-2e30f3046d47
std_1601298859191_84,f2ed5440-a065-446e-bf95-081f019d4604
std_1601298803530_83,14c0ac24-5ae7-4e23-9170-e65dd7be20ce
std_1601298723635_82,672df2a5-30ab-408f-b8cc-2e30f3046d47
std_1601298850769_84,f2ed5440-a065-446e-bf95-081f019d4604
std_1601298795695_83,14c0ac24-5ae7-4e23-9170-e65dd7be20ce
std_1601299007935_86,2652a861-2c7e-4591-b0f8-d00afc6eab65
std_1601298939132_85,1339a959-9f40-4ac3-9589-080f6e2f66a9
std_1601298839712_84,f2ed5440-a065-446e-bf95-081f019d4604
std_1601298996506_86,2652a861-2c7e-4591-b0f8-d00afc6eab65
std_1601298927418_85,1339a959-9f40-4ac3-9589-080f6e2f66a9
std_1601298827580_84,f2ed5440-a065-446e-bf95-081f019d4604
std_1601298989041_86,2652a861-2c7e-4591-b0f8-d00afc6eab65
std_1601298918470_85,1339a959-9f40-4ac3-9589-080f6e2f66a9
std_1601298817738_84,f2ed5440-a065-446e-bf95-081f019d4604
std_1601298978155_86,2652a861-2c7e-4591-b0f8-d00afc6eab65
std_1601298786328_83,45a965b3-5b23-48d5-889e-a4b936dc756b
std_1601298910136_85,1339a959-9f40-4ac3-9589-080f6e2f66a9
std_1601298774847_83,45a965b3-5b23-48d5-889e-a4b936dc756b
std_1601298968785_86,2652a861-2c7e-4591-b0f8-d00afc6eab65
std_1601298897739_85,1339a959-9f40-4ac3-9589-080f6e2f66a9
std_1601298763398_83,45a965b3-5b23-48d5-889e-a4b936dc756b
std_1601298755297_83,45a965b3-5b23-48d5-889e-a4b936dc756b
std_1601298809211_84,7568af5c-2695-43dd-92f3-d2b258baa5fb
std_1601298800745_84,7568af5c-2695-43dd-92f3-d2b258baa5fb
std_1601298743501_83,45a965b3-5b23-48d5-889e-a4b936dc756b
std_1601298957413_86,dd4d6432-ac11-4259-b496-95f8399f954f
std_1601298790837_84,7568af5c-2695-43dd-92f3-d2b258baa5fb
std_1601298886031_85,cf4259f3-196b-4bcd-aa3f-58c5d2c80d7e
std_1601298945773_86,dd4d6432-ac11-4259-b496-95f8399f954f
std_1601299035979_87,20d5e8e4-fa46-4fdc-991c-a36da4541841
std_1601298780552_84,7568af5c-2695-43dd-92f3-d2b258baa5fb
std_1601298874779_85,cf4259f3-196b-4bcd-aa3f-58c5d2c80d7e
std_1601298935314_86,dd4d6432-ac11-4259-b496-95f8399f954f
std_1601299024503_87,20d5e8e4-fa46-4fdc-991c-a36da4541841
std_1601298865720_85,cf4259f3-196b-4bcd-aa3f-58c5d2c80d7e
std_1601298925961_86,dd4d6432-ac11-4259-b496-95f8399f954f
std_1601298767811_84,7568af5c-2695-43dd-92f3-d2b258baa5fb
std_1601299014709_87,20d5e8e4-fa46-4fdc-991c-a36da4541841
std_1601298917567_86,dd4d6432-ac11-4259-b496-95f8399f954f
std_1601298858123_85,cf4259f3-196b-4bcd-aa3f-58c5d2c80d7e
std_1601299004797_87,20d5e8e4-fa46-4fdc-991c-a36da4541841
std_1601298850639_85,cf4259f3-196b-4bcd-aa3f-58c5d2c80d7e
std_1601298993889_87,20d5e8e4-fa46-4fdc-991c-a36da4541841
std_1601299053759_88,721a833a-ac5e-46f9-8304-e7f50a02a8a8
std_1601299045986_88,721a833a-ac5e-46f9-8304-e7f50a02a8a8
std_1601298906603_86,c59d7090-fc1e-4ed7-9a0b-4d57cc1fca7b
std_1601299037183_88,721a833a-ac5e-46f9-8304-e7f50a02a8a8
std_1601298896724_86,c59d7090-fc1e-4ed7-9a0b-4d57cc1fca7b
std_1601299026900_88,721a833a-ac5e-46f9-8304-e7f50a02a8a8
std_1601298983929_87,111e8bf5-ebc3-495e-86a8-0e20c9e922ef
std_1601298838826_85,4f0c4dee-fc75-4e0b-a3f2-16cb225bc408
std_1601298884451_86,c59d7090-fc1e-4ed7-9a0b-4d57cc1fca7b
std_1601299016063_88,721a833a-ac5e-46f9-8304-e7f50a02a8a8
std_1601298973279_87,111e8bf5-ebc3-495e-86a8-0e20c9e922ef
std_1601298830105_85,4f0c4dee-fc75-4e0b-a3f2-16cb225bc408
std_1601298874033_86,c59d7090-fc1e-4ed7-9a0b-4d57cc1fca7b
std_1601298964792_87,111e8bf5-ebc3-495e-86a8-0e20c9e922ef
std_1601298818090_85,4f0c4dee-fc75-4e0b-a3f2-16cb225bc408
std_1601298862135_86,c59d7090-fc1e-4ed7-9a0b-4d57cc1fca7b
std_1601298953782_87,111e8bf5-ebc3-495e-86a8-0e20c9e922ef
std_1601299074454_89,b7819230-8916-4a4f-80f5-f7d554d18413
std_1601298808850_85,4f0c4dee-fc75-4e0b-a3f2-16cb225bc408
std_1601298946066_87,111e8bf5-ebc3-495e-86a8-0e20c9e922ef
std_1601299065536_89,b7819230-8916-4a4f-80f5-f7d554d18413
std_1601298798242_85,4f0c4dee-fc75-4e0b-a3f2-16cb225bc408
std_1601299005705_88,4cb8581c-15fa-4420-b210-31fedbe6ae8d
std_1601299054116_89,b7819230-8916-4a4f-80f5-f7d554d18413
std_1601298852788_86,13b84dbe-076c-40a2-8871-33b4a5113ead
std_1601298994900_88,4cb8581c-15fa-4420-b210-31fedbe6ae8d
std_1601299046157_89,b7819230-8916-4a4f-80f5-f7d554d18413
std_1601298844269_86,13b84dbe-076c-40a2-8871-33b4a5113ead
std_1601298934721_87,19f573b7-2a62-4f80-a4b0-80f3ba409ede
std_1601298987455_88,4cb8581c-15fa-4420-b210-31fedbe6ae8d
std_1601299038154_89,b7819230-8916-4a4f-80f5-f7d554d18413
std_1601298833983_86,13b84dbe-076c-40a2-8871-33b4a5113ead
std_1601298924477_87,19f573b7-2a62-4f80-a4b0-80f3ba409ede
std_1601298975914_88,4cb8581c-15fa-4420-b210-31fedbe6ae8d
std_1601298826428_86,13b84dbe-076c-40a2-8871-33b4a5113ead
std_1601298913181_87,19f573b7-2a62-4f80-a4b0-80f3ba409ede
std_1601298967843_88,4cb8581c-15fa-4420-b210-31fedbe6ae8d
std_1601298817909_86,13b84dbe-076c-40a2-8871-33b4a5113ead
std_1601298901637_87,19f573b7-2a62-4f80-a4b0-80f3ba409ede
std_1601299029635_89,5ef03943-cc02-4fa8-b8c6-56900a896e21
std_1601298891167_87,19f573b7-2a62-4f80-a4b0-80f3ba409ede
std_1601299021459_89,5ef03943-cc02-4fa8-b8c6-56900a896e21
std_1601298960065_88,19d36511-bf89-4c3a-8988-12078e078654
std_1601299013490_89,5ef03943-cc02-4fa8-b8c6-56900a896e21
std_1601298880431_87,273c79af-f44c-4c57-9371-c29c80337811
std_1601299004937_89,5ef03943-cc02-4fa8-b8c6-56900a896e21
std_1601298949487_88,19d36511-bf89-4c3a-8988-12078e078654
std_1601299109198_90,90baf24a-b2c1-4a90-8a82-1fc7f7357ae4
std_1601298869086_87,273c79af-f44c-4c57-9371-c29c80337811
std_1601298994733_89,5ef03943-cc02-4fa8-b8c6-56900a896e21
std_1601298937624_88,19d36511-bf89-4c3a-8988-12078e078654
std_1601299100641_90,90baf24a-b2c1-4a90-8a82-1fc7f7357ae4
std_1601298860293_87,273c79af-f44c-4c57-9371-c29c80337811
std_1601298927371_88,19d36511-bf89-4c3a-8988-12078e078654
std_1601299088300_90,90baf24a-b2c1-4a90-8a82-1fc7f7357ae4
std_1601298849499_87,273c79af-f44c-4c57-9371-c29c80337811
std_1601298916120_88,19d36511-bf89-4c3a-8988-12078e078654
std_1601299076762_90,90baf24a-b2c1-4a90-8a82-1fc7f7357ae4
std_1601298840373_87,273c79af-f44c-4c57-9371-c29c80337811
std_1601299066047_90,90baf24a-b2c1-4a90-8a82-1fc7f7357ae4
std_1601298982718_89,15b5439e-e8d4-443d-a414-ccd1eee7ae32
std_1601299128474_91,ae5e8911-1766-4dc8-9a47-4a4b8b80aadb
std_1601298974512_89,15b5439e-e8d4-443d-a414-ccd1eee7ae32
std_1601298906204_88,71184216-7ff0-45f1-a2b4-66387680f161
std_1601299117389_91,ae5e8911-1766-4dc8-9a47-4a4b8b80aadb
std_1601298966711_89,15b5439e-e8d4-443d-a414-ccd1eee7ae32
std_1601298895968_88,71184216-7ff0-45f1-a2b4-66387680f161
std_1601299105743_91,ae5e8911-1766-4dc8-9a47-4a4b8b80aadb
std_1601298958686_89,15b5439e-e8d4-443d-a414-ccd1eee7ae32
std_1601299055595_90,3a9c74c4-ed9d-413e-a423-33baef23666a
std_1601298886499_88,71184216-7ff0-45f1-a2b4-66387680f161
std_1601299097854_91,ae5e8911-1766-4dc8-9a47-4a4b8b80aadb
std_1601298948066_89,15b5439e-e8d4-443d-a414-ccd1eee7ae32
std_1601299043715_90,3a9c74c4-ed9d-413e-a423-33baef23666a
std_1601298875849_88,71184216-7ff0-45f1-a2b4-66387680f161
std_1601299087047_91,ae5e8911-1766-4dc8-9a47-4a4b8b80aadb
std_1601299032127_90,3a9c74c4-ed9d-413e-a423-33baef23666a
std_1601298867391_88,71184216-7ff0-45f1-a2b4-66387680f161
std_1601299021011_90,3a9c74c4-ed9d-413e-a423-33baef23666a
std_1601299013214_90,3a9c74c4-ed9d-413e-a423-33baef23666a
std_1601298936342_89,f417f32f-ae04-4fe6-9b6b-c2ad11878e44
std_1601299076029_91,4b91cdb5-686b-4423-a217-6b46cea6dd0f
std_1601299157772_92,99e73caa-846a-4653-ae8f-f5674a3771f6
std_1601298926381_89,f417f32f-ae04-4fe6-9b6b-c2ad11878e44
std_1601299065713_91,4b91cdb5-686b-4423-a217-6b46cea6dd0f
std_1601299148883_92,99e73caa-846a-4653-ae8f-f5674a3771f6
std_1601298914951_89,f417f32f-ae04-4fe6-9b6b-c2ad11878e44
std_1601299001917_90,8091c4e1-b10e-484b-9b49-6b695c906399
std_1601299056713_91,4b91cdb5-686b-4423-a217-6b46cea6dd0f
std_1601299139081_92,99e73caa-846a-4653-ae8f-f5674a3771f6
std_1601298903918_89,f417f32f-ae04-4fe6-9b6b-c2ad11878e44
std_1601298989645_90,8091c4e1-b10e-484b-9b49-6b695c906399
std_1601299049182_91,4b91cdb5-686b-4423-a217-6b46cea6dd0f
std_1601299128868_92,99e73caa-846a-4653-ae8f-f5674a3771f6
std_1601298892795_89,f417f32f-ae04-4fe6-9b6b-c2ad11878e44
std_1601298981055_90,8091c4e1-b10e-484b-9b49-6b695c906399
std_1601299038262_91,4b91cdb5-686b-4423-a217-6b46cea6dd0f
std_1601299118175_92,99e73caa-846a-4653-ae8f-f5674a3771f6
std_1601298970843_90,8091c4e1-b10e-484b-9b49-6b695c906399
std_1601298960871_90,8091c4e1-b10e-484b-9b49-6b695c906399
std_1601299182168_93,ec6749cc-c787-4e34-af7f-5f7cb3574277
std_1601299169977_93,ec6749cc-c787-4e34-af7f-5f7cb3574277
std_1601299027812_91,5fe5fae0-fa55-4de0-9b0e-b55cb0b4ace0
std_1601299109849_92,6e53161a-3223-4d61-b4ad-dadd0ca6f12a
std_1601299158721_93,ec6749cc-c787-4e34-af7f-5f7cb3574277
std_1601298948901_90,b425e5e5-2054-4b4c-9259-1e63a2401e81
std_1601299017805_91,5fe5fae0-fa55-4de0-9b0e-b55cb0b4ace0
std_1601299099051_92,6e53161a-3223-4d61-b4ad-dadd0ca6f12a
std_1601299148408_93,ec6749cc-c787-4e34-af7f-5f7cb3574277
std_1601298936523_90,b425e5e5-2054-4b4c-9259-1e63a2401e81
std_1601299007721_91,5fe5fae0-fa55-4de0-9b0e-b55cb0b4ace0
std_1601299091050_92,6e53161a-3223-4d61-b4ad-dadd0ca6f12a
std_1601299138066_93,ec6749cc-c787-4e34-af7f-5f7cb3574277
std_1601298928583_90,b425e5e5-2054-4b4c-9259-1e63a2401e81
std_1601298997000_91,5fe5fae0-fa55-4de0-9b0e-b55cb0b4ace0
std_1601299078970_92,6e53161a-3223-4d61-b4ad-dadd0ca6f12a
std_1601298918381_90,b425e5e5-2054-4b4c-9259-1e63a2401e81
std_1601298987377_91,5fe5fae0-fa55-4de0-9b0e-b55cb0b4ace0
std_1601299069854_92,6e53161a-3223-4d61-b4ad-dadd0ca6f12a
std_1601298908265_90,b425e5e5-2054-4b4c-9259-1e63a2401e81
std_1601299203115_94,e7e7ac78-472d-4ae3-9502-f328b7879781
std_1601299126260_93,d46548d6-e8f8-4324-b4aa-356cb5c9dcdb
std_1601299190799_94,e7e7ac78-472d-4ae3-9502-f328b7879781
std_1601299116245_93,d46548d6-e8f8-4324-b4aa-356cb5c9dcdb
std_1601299179960_94,e7e7ac78-472d-4ae3-9502-f328b7879781
std_1601299057721_92,87eec967-e1ae-4d5b-8915-8bd41c4d6a34
std_1601298978907_91,8e4f1cfe-eaf6-4fe2-ac44-cca41492d07f
std_1601299106264_93,d46548d6-e8f8-4324-b4aa-356cb5c9dcdb
std_1601299168179_94,e7e7ac78-472d-4ae3-9502-f328b7879781
std_1601299049176_92,87eec967-e1ae-4d5b-8915-8bd41c4d6a34
std_1601299215269_95,55e56584-a688-4025-89c0-a5b1d2b5186c
std_1601298970126_91,8e4f1cfe-eaf6-4fe2-ac44-cca41492d07f
std_1601299160636_94,e7e7ac78-472d-4ae3-9502-f328b7879781
std_1601299095443_93,d46548d6-e8f8-4324-b4aa-356cb5c9dcdb
std_1601299040391_92,87eec967-e1ae-4d5b-8915-8bd41c4d6a34
std_1601299204308_95,55e56584-a688-4025-89c0-a5b1d2b5186c
std_1601298960024_91,8e4f1cfe-eaf6-4fe2-ac44-cca41492d07f
std_1601299084871_93,d46548d6-e8f8-4324-b4aa-356cb5c9dcdb
std_1601299032801_92,87eec967-e1ae-4d5b-8915-8bd41c4d6a34
std_1601298950729_91,8e4f1cfe-eaf6-4fe2-ac44-cca41492d07f
std_1601299193804_95,55e56584-a688-4025-89c0-a5b1d2b5186c
std_1601299020832_92,87eec967-e1ae-4d5b-8915-8bd41c4d6a34
std_1601298939956_91,8e4f1cfe-eaf6-4fe2-ac44-cca41492d07f
std_1601299183974_95,55e56584-a688-4025-89c0-a5b1d2b5186c
std_1601299176390_95,55e56584-a688-4025-89c0-a5b1d2b5186c
std_1601299150518_94,e3250edb-c9ec-49b2-a61b-35bc549efaf6
std_1601299074226_93,689bfe63-2922-4f65-8df3-368c19862b92
std_1601299142785_94,e3250edb-c9ec-49b2-a61b-35bc549efaf6
std_1601299064466_93,689bfe63-2922-4f65-8df3-368c19862b92
std_1601299135256_94,e3250edb-c9ec-49b2-a61b-35bc549efaf6
std_1601299011289_92,d1caedd1-f3dd-4095-9ad3-202691889400
std_1601299054031_93,689bfe63-2922-4f65-8df3-368c19862b92
std_1601299166597_95,61b22e62-e5c0-46b1-a1c4-47d52e5d8f5e
std_1601299124274_94,e3250edb-c9ec-49b2-a61b-35bc549efaf6
std_1601298999316_92,d1caedd1-f3dd-4095-9ad3-202691889400
std_1601299044805_93,689bfe63-2922-4f65-8df3-368c19862b92
std_1601299155331_95,61b22e62-e5c0-46b1-a1c4-47d52e5d8f5e
std_1601299115283_94,e3250edb-c9ec-49b2-a61b-35bc549efaf6
std_1601298987947_92,d1caedd1-f3dd-4095-9ad3-202691889400
std_1601299032416_93,689bfe63-2922-4f65-8df3-368c19862b92
std_1601299146396_95,61b22e62-e5c0-46b1-a1c4-47d52e5d8f5e
std_1601299245962_96,1fd67ef2-a32a-4fff-9f37-2181df6b1f3a
std_1601298975613_92,d1caedd1-f3dd-4095-9ad3-202691889400
std_1601299137813_95,61b22e62-e5c0-46b1-a1c4-47d52e5d8f5e
std_1601299235817_96,1fd67ef2-a32a-4fff-9f37-2181df6b1f3a
std_1601298967777_92,d1caedd1-f3dd-4095-9ad3-202691889400
std_1601299129025_95,61b22e62-e5c0-46b1-a1c4-47d52e5d8f5e
std_1601299225574_96,1fd67ef2-a32a-4fff-9f37-2181df6b1f3a
std_1601299105371_94,ccae0b5a-5580-4f32-8a5e-cad50ca1bf46
std_1601299217864_96,1fd67ef2-a32a-4fff-9f37-2181df6b1f3a
std_1601299021214_93,0ddd941a-b88a-45a8-8870-d52f30ae4ad0
std_1601299209929_96,1fd67ef2-a32a-4fff-9f37-2181df6b1f3a
std_1601299094784_94,ccae0b5a-5580-4f32-8a5e-cad50ca1bf46
std_1601299013003_93,0ddd941a-b88a-45a8-8870-d52f30ae4ad0
std_1601299086974_94,ccae0b5a-5580-4f32-8a5e-cad50ca1bf46
std_1601299118055_95,49ee301f-d195-40df-93dc-372386f9b93c
std_1601299004414_93,0ddd941a-b88a-45a8-8870-d52f30ae4ad0
std_1601299074995_94,ccae0b5a-5580-4f32-8a5e-cad50ca1bf46
std_1601299107130_95,49ee301f-d195-40df-93dc-372386f9b93c
std_1601298996827_93,0ddd941a-b88a-45a8-8870-d52f30ae4ad0
std_1601299270955_97,6cbdde8f-3086-46f3-a7b3-afd957e03df1
std_1601299064254_94,ccae0b5a-5580-4f32-8a5e-cad50ca1bf46
std_1601299096048_95,49ee301f-d195-40df-93dc-372386f9b93c
std_1601299199165_96,5bb7fcce-4d04-43b5-8aa7-b132be488e3e
