tchextuserid,studentuserid1,stdextuserid,classcode
tch_20220802-161405_61,8f0f1f67-3b29-4451-9ea4-5cf3f268ddd6,std_1659628051766_61,wvVa-42Bd
tch_20220802-161405_62,dc511d73-c833-40be-81b6-4ef7c338c3b1,std_1659628056244_62,f9Fm-c23q
tch_20220802-161405_59,b6a82bbb-125e-4431-ab5a-2d52600d3666,std_1659628055951_59,mhD3-Wo3E
tch_20220802-161405_64,b79c610b-b681-4603-8d51-f2e91169806f,std_1659628052038_64,2Jhv-Y2q8
tch_20220802-161405_57,78a1a4ba-2ccd-4a51-a69c-8f511c8493db,std_1659628059580_57,YUy7-24Pv
tch_20220802-161405_65,0046036a-dbe6-4c93-a0de-b5ec9d116d26,std_1659628062053_65,ZGNu-36X8
tch_20220802-161405_63,7ea09748-93b7-40c5-bf66-a28f9cd16b3e,std_1659628068494_63,DRs3-Ny9A
tch_20220802-161405_60,f8e01c01-c549-42d7-93ab-345c8a4471c3,std_1659628065189_60,47RL-qp9v
tch_20220802-161405_66,f9e53936-26f6-4fce-802d-3dc5bb92bd01,std_1659628072052_66,mDYn-vwCj
tch_20220802-161405_58,07254591-0e4b-42ef-837e-08fcdfec996c,std_1659628074464_58,t4NL-6vHP
tch_20220802-161405_59,92145a15-e684-4ca6-a229-468fc15c1f8f,std_1659628080646_59,mhD3-Wo3E
tch_20220802-161405_61,f5733e58-80b4-4e81-9e05-63daea5d1906,std_1659628079294_61,wvVa-42Bd
tch_20220802-161405_67,6032b11f-efbe-4f58-8727-11cf62bdf0bf,std_1659628082053_67,Xzsu-G9xr
tch_20220802-161405_64,d49290d3-7c19-4074-98d4-b914c0148421,std_1659628082997_64,2Jhv-Y2q8
tch_20220802-161405_62,a9a932d9-fc2f-4e9f-ab0e-04abf4f0a97f,std_1659628080622_62,f9Fm-c23q
tch_20220802-161405_65,a0648125-d1e6-47ab-82ba-9cbe4b0164a2,std_1659628089899_65,ZGNu-36X8
tch_20220802-161405_68,120d58e6-e80e-4c2e-ae6d-0eab2657e55d,std_1659628092069_68,ZjYn-4jx6
tch_20220802-161405_60,fa8e2516-9062-4d84-af00-960422b8ab3c,std_1659628095931_60,47RL-qp9v
tch_20220802-161405_63,c91f027c-65eb-4d9e-aee6-7e401bd0ee58,std_1659628094737_63,DRs3-Ny9A
tch_20220802-161405_66,fdf2e490-c8ec-4c78-adf4-64eb24a8dfd0,std_1659628099873_66,mDYn-vwCj
tch_20220802-161405_69,cd40ce64-5981-4dec-b512-23526c55d2eb,std_1659628102069_69,HY4D-KNfL
tch_20220802-161405_64,16909cbf-bccc-4245-a7e7-769bf1bbf69a,std_1659628109173_64,2Jhv-Y2q8
tch_20220802-161405_67,dc92d0f5-aedd-4a52-b55c-a97705ee2288,std_1659628108370_67,Xzsu-G9xr
tch_20220802-161405_62,a4bceeb1-a212-4dd0-9b42-3aac5a6226e7,std_1659628110546_62,f9Fm-c23q
tch_20220802-161405_61,bdbf97fb-8afb-42f7-af95-5105e0f30251,std_1659628106499_61,wvVa-42Bd
tch_20220802-161405_65,720a72a8-3724-4f39-8514-5fa3e401fe5d,std_1659628115922_65,ZGNu-36X8
tch_20220802-161405_70,0b90d068-c529-4c6d-9294-5cadd5bd7661,std_1659628112069_70,Nmch-3Ca4
tch_20220802-161405_68,4d37d026-1f44-4b02-a37b-a604c0b3f39a,std_1659628119704_68,ZjYn-4jx6
tch_20220802-161405_71,2761ed70-bc4d-43ad-8bed-ff30fb779217,std_1659628122085_71,26my-EQm8
tch_20220802-161405_63,bd8cab36-de1b-4f10-a6a4-2dffd90675a3,std_1659628124119_63,DRs3-Ny9A
tch_20220802-161405_66,1e1606d0-3b23-4acc-95eb-70bc30a4d68c,std_1659628124547_66,mDYn-vwCj
tch_20220802-161405_69,c83db1ac-f4e0-474b-8761-9792b6a81019,std_1659628128273_69,HY4D-KNfL
tch_20220802-161405_67,460985fb-85f8-4438-9f75-d051128807cb,std_1659628132176_67,Xzsu-G9xr
tch_20220802-161405_72,2c55a612-81df-4b81-8fe8-d25a381b0478,std_1659628132085_72,bPk9-6g47
tch_20220802-161405_64,a86c7e0a-7963-4e4c-a549-3de8bd4a3f45,std_1659628131879_64,2Jhv-Y2q8
tch_20220802-161405_65,5a75c6a4-1d13-4fdd-8a4e-b6a2f6b5e871,std_1659628141458_65,ZGNu-36X8
tch_20220802-161405_68,530d150b-2ef8-46ae-ba8e-537493a4cd94,std_1659628142558_68,ZjYn-4jx6
tch_20220802-161405_73,1196fd11-2ba9-4fe3-ae97-e53d30a575aa,std_1659628142084_73,unVJ-Kh78
tch_20220802-161405_71,71ebb636-5998-490c-b63d-e5c69cc9ab1f,std_1659628148056_71,26my-EQm8
tch_20220802-161405_70,c69f103c-ede7-439d-a046-eb6069ad74b9,std_1659628142346_70,Nmch-3Ca4
tch_20220802-161405_66,0114102e-1c91-4655-a417-f3858f7334b7,std_1659628152432_66,mDYn-vwCj
tch_20220802-161405_74,c5690aad-72db-461d-89aa-b09f4d4ebf23,std_1659628152100_74,faw6-2giT
tch_20220802-161405_67,ba00a93e-b8a7-4c04-9fb1-2ec8cd857941,std_1659628156221_67,Xzsu-G9xr
tch_20220802-161405_69,2446be19-2ba2-47a9-ad10-cd6e41dea65b,std_1659628154990_69,HY4D-KNfL
tch_20220802-161405_72,d456e369-0b61-41ea-bdad-bd211f095e7d,std_1659628159337_72,bPk9-6g47
tch_20220802-161405_75,071835df-10d3-4ccb-836c-b582933a14f6,std_1659628162099_75,B7UG-92QF
tch_20220802-161405_68,455130d8-aa72-4a9c-a358-c1cb26463bbc,std_1659628168164_68,ZjYn-4jx6
tch_20220802-161405_71,25c60308-6c53-4684-aafb-4ba70b6ea335,std_1659628171935_71,26my-EQm8
tch_20220802-161405_70,3f0e4386-20a4-4e8f-bea0-b6ee8a5f86f5,std_1659628172165_70,Nmch-3Ca4
tch_20220802-161405_73,377af7c5-24ed-4341-855e-dc85198f216d,std_1659628169806_73,unVJ-Kh78
tch_20220802-161405_76,75d77674-3c02-4078-a3f7-e86c8da06fad,std_1659628172099_76,N3j3-MKJ7
tch_20220802-161405_74,7da840ad-cc05-4f83-87ad-11ba97321470,std_1659628178479_74,faw6-2giT
tch_20220802-161405_77,2d013e6b-fe93-4695-9554-5613c3839058,std_1659628182115_77,4dF8-n47b
tch_20220802-161405_69,ebac04f8-2c0b-4a0b-a482-7b86d6da345a,std_1659628183471_69,HY4D-KNfL
tch_20220802-161405_72,b2ffe238-cd58-47e7-8658-b097860458d5,std_1659628186298_72,bPk9-6g47
tch_20220802-161405_75,a1b6658f-9b8e-4ff5-9fa4-08575efa7218,std_1659628191401_75,B7UG-92QF
tch_20220802-161405_78,bdfa2a5b-44b0-4e5a-89e3-a33325932acd,std_1659628192115_78,9w83-MKC8
tch_20220802-161405_70,69bc77be-fe6a-41ec-8d22-a3be72770810,std_1659628198950_70,Nmch-3Ca4
tch_20220802-161405_71,088d1d88-6bcc-4a64-a4f5-dc2a10f2757c,std_1659628197300_71,26my-EQm8
tch_20220802-161405_73,91f65b4b-08d9-4c2b-90eb-335d09fe3b80,std_1659628201087_73,unVJ-Kh78
tch_20220802-161405_76,f64e401b-1c1d-4229-ad2a-9780c5d31e69,std_1659628201630_76,N3j3-MKJ7
tch_20220802-161405_79,ac516127-d1e9-4b0d-a135-e35703d27bdf,std_1659628202132_79,V6aZ-9jy7
tch_20220802-161405_74,b681c612-1aab-499b-a569-27cbbcad6a52,std_1659628206357_74,faw6-2giT
tch_20220802-161405_77,f82d9d0f-4ddd-468b-af8d-3c8d70a276ac,std_1659628208723_77,4dF8-n47b
tch_20220802-161405_72,b23901e6-f9e5-44f1-9e90-921ecd7cddc3,std_1659628213070_72,bPk9-6g47
tch_20220802-161405_80,5caa5b24-03f2-4f67-9acc-fbcbd2c767f3,std_1659628212132_80,QoFD-zEk7
tch_20220802-161405_75,8211c4a4-1ff8-4b3e-ac1a-3c7b7a282954,std_1659628221004_75,B7UG-92QF
tch_20220802-161405_78,bca2fcf8-8655-414f-8404-d33cb2ab998e,std_1659628221259_78,9w83-MKC8
tch_20220802-161405_73,f551df6e-5c9c-4a6d-a361-25404e366680,std_1659628226062_73,unVJ-Kh78
tch_20220802-161405_81,f56db31e-9342-4a85-8d11-390ea57f9199,std_1659628222132_81,crVC-7T36
tch_20220802-161405_76,ef97530c-6e49-4fe3-9820-3cc381865532,std_1659628228710_76,N3j3-MKJ7
tch_20220802-161405_74,73a76c70-86fe-4b10-87a4-a0d28a5f51d8,std_1659628231698_74,faw6-2giT
tch_20220802-161405_79,a563ac7a-17bd-4ad5-a364-9e53f07f3d28,std_1659628231117_79,V6aZ-9jy7
tch_20220802-161405_82,1c951348-5c80-4aa8-a583-8ad1184510c6,std_1659628232147_82,ei4n-Ec2Z
tch_20220802-161405_77,20715cb3-52b9-4f59-817a-ef95b03f56ff,std_1659628235652_77,4dF8-n47b
tch_20220802-161405_83,1503b802-a77e-426a-9a76-7a9da723262e,std_1659628242146_83,2o7g-RTdA
tch_20220802-161405_75,ae7765d8-24cf-419c-b6d7-cbc47f629554,std_1659628247724_75,B7UG-92QF
tch_20220802-161405_80,45cb1151-fca6-439a-9506-931f166daf5e,std_1659628243673_80,QoFD-zEk7
tch_20220802-161405_78,25fa109f-50a9-4251-9cbc-2c9cd5577e29,std_1659628249257_78,9w83-MKC8
tch_20220802-161405_76,b19932cc-3913-4e32-bd85-dfbdfade82cd,std_1659628254406_76,N3j3-MKJ7
tch_20220802-161405_84,f9441921-08ba-4594-bd4e-6fe7b5a1255d,std_1659628252146_84,i9hK-mxJ4
tch_20220802-161405_82,23307590-cdc3-4092-acd5-9656a54abba6,std_1659628258071_82,ei4n-Ec2Z
tch_20220802-161405_81,f5c6a21b-295f-4117-a3d0-95465eb4f760,std_1659628253309_81,crVC-7T36
tch_20220802-161405_79,a6dc321b-7e2c-4bb6-853e-7e9e4d98d840,std_1659628258032_79,V6aZ-9jy7
tch_20220802-161405_77,873d92eb-efd8-401a-87a1-8a42d6409dad,std_1659628262569_77,4dF8-n47b
tch_20220802-161405_85,5066f153-1b6b-4a75-bfe0-9dd2f2cb4960,std_1659628262162_85,s8fp-ocEG
tch_20220802-161405_83,589ff33e-4b71-4f6e-8726-360b988944bb,std_1659628266736_83,2o7g-RTdA
tch_20220802-161405_86,0d67c758-e4c1-4e87-bfea-8898e0bbb666,std_1659628272163_86,6Vct-wrhP
tch_20220802-161405_78,dae26b96-03da-45e4-a09c-f5555f99812d,std_1659628277108_78,9w83-MKC8
tch_20220802-161405_80,56a5f8c7-e125-496b-8741-0c7b757f51c7,std_1659628273130_80,QoFD-zEk7
tch_20220802-161405_79,25eeb38e-b31d-4f34-aa91-300222cf979a,std_1659628283867_79,V6aZ-9jy7
tch_20220802-161405_82,0439da91-df9a-4908-b933-ac5574a48c4f,std_1659628281470_82,ei4n-Ec2Z
tch_20220802-161405_81,a1539110-776d-45f5-9418-942e708f1f78,std_1659628282695_81,crVC-7T36
tch_20220802-161405_84,f26b633b-debe-4592-b349-e6983862bc5d,std_1659628280356_84,i9hK-mxJ4
tch_20220802-161405_87,9342293c-1b65-4bc9-b73f-407f161da3f4,std_1659628282163_87,jwdx-QBR6
tch_20220802-161405_85,ce2427bc-3f1e-4be6-a295-c2decda0192f,std_1659628291572_85,s8fp-ocEG
tch_20220802-161405_88,7d8a1b21-ebbd-4389-91cf-5c9cab7a0bee,std_1659628292178_88,DF4r-b84z
tch_20220802-161405_83,b4c37de2-d983-420d-8c51-c76b615d3fbb,std_1659628294670_83,2o7g-RTdA
tch_20220802-161405_86,97909680-510e-46db-9a50-248df96a08cc,std_1659628297659_86,6Vct-wrhP
tch_20220802-161405_80,1f872e5d-39f4-44cd-a9f6-353de11c0c1b,std_1659628303652_80,QoFD-zEk7
tch_20220802-161405_89,9cdfddd1-2ede-4aa3-ae23-a1d012f34930,std_1659628302177_89,jd84-BFgV
tch_20220802-161405_82,1099d28a-6e2a-4d12-8389-5bc481014938,std_1659628307733_82,ei4n-Ec2Z
tch_20220802-161405_84,cc04cf32-298c-4698-b072-b410c7325107,std_1659628311537_84,i9hK-mxJ4
tch_20220802-161405_81,23c49201-9021-4d7d-a748-05299386c5ed,std_1659628308779_81,crVC-7T36
tch_20220802-161405_87,1878f56d-e443-45a3-ac17-9d7f3056589e,std_1659628312425_87,jwdx-QBR6
tch_20220802-161405_90,959811dc-e25f-4c6f-89f1-041baff29bfe,std_1659628312178_90,Ub2q-xbTR
tch_20220802-161405_85,f9fb9cd7-3697-409e-bd5c-3da3919c01f6,std_1659628317170_85,s8fp-ocEG
tch_20220802-161405_88,7133e3d3-4140-42df-bd2d-38b36338a1f0,std_1659628318124_88,DF4r-b84z
tch_20220802-161405_91,153fa82b-6092-4c7d-b64e-ac47cd772eb3,std_1659628322194_91,3mPH-U6v3
tch_20220802-161405_83,d63a833d-c71b-4b09-b505-bb2a35b0325d,std_1659628321210_83,2o7g-RTdA
tch_20220802-161405_86,fa5f1a85-c94b-411d-b24d-187b74000c27,std_1659628322622_86,6Vct-wrhP
tch_20220802-161405_92,b50c8c97-d2c3-403b-94ff-76dfefb00e0e,std_1659628332194_92,Aa26-BJ47
tch_20220802-161405_89,ef79a560-fb53-436f-9400-79c793d40f86,std_1659628329508_89,jd84-BFgV
tch_20220802-161405_84,abcc2e38-e08b-45e7-9b88-f4e146f1ef56,std_1659628335464_84,i9hK-mxJ4
tch_20220802-161405_90,20e422da-2a4b-470a-9181-ad54bba16652,std_1659628340693_90,Ub2q-xbTR
tch_20220802-161405_87,3473b9f7-e14f-445e-92c7-7df494b4e04f,std_1659628339929_87,jwdx-QBR6
tch_20220802-161405_93,65399a14-9699-4021-85d4-8a3de1cf43dc,std_1659628342210_93,aJjz-k6TA
tch_20220802-161405_85,d8df1ac1-eb18-4add-87bd-6f52a2f07b5d,std_1659628343844_85,s8fp-ocEG
tch_20220802-161405_91,78438d19-5179-48fc-8f57-f291686321d0,std_1659628347493_91,3mPH-U6v3
tch_20220802-161405_88,ef7e53bb-de6c-45fd-96ca-866ce9c6a0b7,std_1659628344326_88,DF4r-b84z
tch_20220802-161405_94,461ca266-af83-4cca-8621-07f93f55e22a,std_1659628352215_94,sJed-Ws4m
tch_20220802-161405_86,514d2067-d79e-4150-ab5a-68b02168633e,std_1659628351185_86,6Vct-wrhP
tch_20220802-161405_92,fb5cf1e5-2b2b-45f8-a0a9-9ff17fd29546,std_1659628356456_92,Aa26-BJ47
tch_20220802-161405_89,a569be16-39b2-4f44-8e02-25b5dce21cbe,std_1659628359244_89,jd84-BFgV
tch_20220802-161405_95,a6693ae4-6bc4-4106-af5b-fe259d45712a,std_1659628362220_95,8mWJ-eGcg
tch_20220802-161405_87,a135fc40-22e2-4b22-aaed-9b9457a50b9b,std_1659628367346_87,jwdx-QBR6
tch_20220802-161405_90,8d875907-af06-4cf3-b3bc-e437f0599d0f,std_1659628364440_90,Ub2q-xbTR
tch_20220802-161405_93,a6aa4218-203e-41f7-bc60-02bc5c2a1971,std_1659628368680_93,aJjz-k6TA
tch_20220802-161405_91,8705513b-21ad-4b48-a46b-7392822620bf,std_1659628372703_91,3mPH-U6v3
tch_20220802-161405_88,f09b87e2-0054-40b6-804e-403a40235fb2,std_1659628373767_88,DF4r-b84z
tch_20220802-161405_96,d569c8e6-2fa7-44f6-80fb-7e6619e0feb9,std_1659628372226_96,wjE6-GZcP
tch_20220802-161405_97,46189f40-46e6-4f1f-9397-bd01e07112de,std_1659628382230_97,GmNn-Z47X
tch_20220802-161405_94,fee7e5df-caeb-4863-a5c9-3ba75c6d0507,std_1659628380568_94,sJed-Ws4m
tch_20220802-161405_95,4e5362f3-71ea-4c2c-a33b-188e79034c91,std_1659628388090_95,8mWJ-eGcg
tch_20220802-161405_89,f193517b-eee5-4aa5-9632-c11a29a24c14,std_1659628383937_89,jd84-BFgV
tch_20220802-161405_92,ddea4129-c802-4028-b9df-83a2678a3b0f,std_1659628382932_92,Aa26-BJ47
tch_20220802-161405_90,ef5657f8-ef12-4b4a-ade2-42a5562acdd3,std_1659628394190_90,Ub2q-xbTR
tch_20220802-161405_98,8621b0b5-281f-4099-b821-73dbe5672eee,std_1659628392237_98,zX7y-4Dx3
tch_20220802-161405_93,5ce3f0b9-e8dd-4d4a-a8c4-072c81ffb552,std_1659628394491_93,aJjz-k6TA
tch_20220802-161405_91,f927d345-3021-4127-84ca-d64801c8c44d,std_1659628400786_91,3mPH-U6v3
tch_20220802-161405_99,e15c12ee-73a0-4d73-ba27-b5ce8fb1ab9f,std_1659628402241_99,v8b3-F74g
tch_20220802-161405_96,4b472519-a3d8-46d5-872b-7317acf40c2e,std_1659628401432_96,wjE6-GZcP
tch_20220802-161405_97,721f5379-669d-497d-8bff-9c634f36054b,std_1659628405295_97,GmNn-Z47X
tch_20220802-161405_92,7b3ad610-c02e-4b8b-b826-631892971b93,std_1659628412628_92,Aa26-BJ47
tch_20220802-161405_95,9faa104d-9bad-479a-a3f3-709ae44d30f0,std_1659628410899_95,8mWJ-eGcg
tch_20220802-161405_94,791c3f70-3f27-45b1-9a7e-60081eaebde4,std_1659628410294_94,sJed-Ws4m
tch_20220802-161405_100,3cbc67e0-60b8-48df-acfc-0bf703952053,std_1659628412247_100,zKB3-gWHG
tch_20220802-161405_98,12c413a5-0f62-49c1-8679-8ac6ab18fa50,std_1659628421275_98,zX7y-4Dx3
tch_20220802-183429_1,1d99d218-9af9-45ba-8c2c-4b08cbe3a17f,std_1659628422253_101,4qtY-kVvd
tch_20220802-161405_93,3ea7bd5d-4806-48b7-a1e9-6e793c484aaa,std_1659628421883_93,aJjz-k6TA
tch_20220802-161405_96,8e85d196-ebc3-47b0-bd4a-7b592527bd39,std_1659628430526_96,wjE6-GZcP
tch_20220802-161405_97,3fea6c89-8ed2-46d8-ba5c-b6bbdcdd82ec,std_1659628432355_97,GmNn-Z47X
tch_20220802-161405_99,c66b4e0d-6d2a-4605-9c89-e48001276687,std_1659628430153_99,v8b3-F74g
tch_20220802-183429_2,bfce5fb3-e300-4a72-9147-dc91e28bde6a,std_1659628432256_102,Kt9q-4qge
tch_20220802-161405_95,7365bd91-3367-499b-ae2c-226b490aa4b1,std_1659628435584_95,8mWJ-eGcg
tch_20220802-161405_94,8ced24e3-d837-45f6-bd93-f71855b1cdad,std_1659628436422_94,sJed-Ws4m
tch_20220802-161405_100,ac355c3b-b0c4-4465-81ed-354be5b970d0,std_1659628439847_100,zKB3-gWHG
tch_20220802-183429_1,c8cd73de-499a-4738-add9-527bd99b592f,std_1659628446216_101,4qtY-kVvd
tch_20220802-183429_3,512b4273-df73-4622-91ba-3c40db3def27,std_1659628442263_103,7PaG-ZYgB
tch_20220802-161405_98,c48ba71e-1ed1-4a80-912b-5f430cbb4c1a,std_1659628445477_98,zX7y-4Dx3
tch_20220802-183429_4,927e874a-c64a-4feb-9909-284628746530,std_1659628452268_104,CavL-Km74
tch_20220802-161405_96,fa31a77b-0776-4c1a-b90a-14f972285914,std_1659628454040_96,wjE6-GZcP
tch_20220802-161405_99,8a66beaa-97df-4b60-9d69-4daff67eef2e,std_1659628457993_99,v8b3-F74g
tch_20220802-161405_97,f8740407-ca6b-494b-bfd8-0dcd693039d5,std_1659628457790_97,GmNn-Z47X
tch_20220802-161405_100,32f8414e-e73a-4524-b41e-3258576163df,std_1659628464632_100,zKB3-gWHG
tch_20220802-183429_2,9a8042c1-a6ae-4603-b529-6041c7fcf62c,std_1659628460097_102,Kt9q-4qge
tch_20220802-183429_5,bfc53401-8648-4a85-83f7-682b13a26976,std_1659628462274_105,YWY8-t2QC
tch_20220802-161405_98,4d215e00-73a6-4dd4-baf2-6cd4a784227b,std_1659628472727_98,zX7y-4Dx3
tch_20220802-183429_1,db330a97-8269-452b-acd7-fb74d88123eb,std_1659628469615_101,4qtY-kVvd
tch_20220802-183429_3,3a537456-1c2a-4e40-9fbe-3e29d95b5437,std_1659628471562_103,7PaG-ZYgB
tch_20220802-183429_6,e795f1d3-eb3f-4e5c-b9bd-d6c6a3458190,std_1659628472281_106,Njhk-4pAy
tch_20220802-183429_4,b30764a8-3628-4385-a552-9f7c01405048,std_1659628477134_104,CavL-Km74
tch_20220802-183429_7,eb2194b5-64f4-46c5-a815-8cbeb9ff67ea,std_1659628482289_107,9X6c-Qh49
tch_20220802-161405_99,d9dae88c-257c-4dae-965d-a2be75e51e41,std_1659628483397_99,v8b3-F74g
tch_20220802-161405_100,0046a2b8-f2f8-4487-a41b-4e0132954c39,std_1659628489948_100,zKB3-gWHG
tch_20220802-183429_8,15d365a8-7262-4a61-bf6d-94e306531ff3,std_1659628492294_108,WwF7-6x67
tch_20220802-183429_2,b4b27eb4-39a9-48f3-9c4f-004898404091,std_1659628490451_102,Kt9q-4qge
tch_20220802-183429_5,a524fda6-2924-4ccf-9994-2e4a75fbede7,std_1659628491467_105,YWY8-t2QC
tch_20220802-183429_1,aba11ca8-798a-4b49-85eb-4994d0f4f04f,std_1659628497289_101,4qtY-kVvd
tch_20220802-183429_3,66bf92f6-de96-43cf-8ab0-990151125824,std_1659628498487_103,7PaG-ZYgB
tch_20220802-183429_7,4f48126b-c1a9-473b-8c49-e10b7a10a3a3,std_1659628507093_107,9X6c-Qh49
tch_20220802-183429_4,c1e022b5-940c-423f-9687-f2ef64382eff,std_1659628504670_104,CavL-Km74
tch_20220802-183429_6,3b0c667d-063a-4c6b-8ced-5bd42a0847a6,std_1659628501314_106,Njhk-4pAy
tch_20220802-183429_9,cf686322-043b-420a-948b-3151966b5fbe,std_1659628502299_109,XgHE-98fe
tch_20220802-183429_10,53d0c5a2-c743-48ca-9821-d4ae6e29cdf9,std_1659628512305_110,E792-Fvk2
tch_20220802-183429_5,bb48db94-5870-4fa2-91d1-58ed4de57ad9,std_1659628519044_105,YWY8-t2QC
tch_20220802-183429_8,39c0c1a6-3dfc-4846-846c-8791a64f923e,std_1659628516896_108,WwF7-6x67
tch_20220802-183429_2,5df26c4a-99b0-41c1-977c-398aff83ee45,std_1659628518953_102,Kt9q-4qge
tch_20220802-183429_11,a9667186-4198-4702-a29c-29e92ebcf97d,std_1659628522310_111,gqKx-8C2V
tch_20220802-183429_3,510a4ea0-c9ff-4d33-9d11-99761fa0d811,std_1659628524994_103,7PaG-ZYgB
tch_20220802-183429_6,29173276-aa5d-49a5-b129-242844943c31,std_1659628530834_106,Njhk-4pAy
tch_20220802-183429_4,6dfd6f92-9042-428a-8ab7-66664645311b,std_1659628530203_104,CavL-Km74
tch_20220802-183429_7,408f5689-bec9-4359-8fa7-894d54f51361,std_1659628530192_107,9X6c-Qh49
tch_20220802-183429_9,d8d80063-d6ac-47db-b44d-5f59422d81c2,std_1659628532822_109,XgHE-98fe
tch_20220802-183429_12,e543b8fa-d41e-438b-9ec5-22db5d56e240,std_1659628532316_112,tsV2-Lpg7
tch_20220802-183429_10,d2a1a562-cc50-49a6-9f51-599f623b6862,std_1659628540646_110,E792-Fvk2
tch_20220802-183429_13,264ad4a1-6fcb-482e-a06c-03fb9c35e7c9,std_1659628542322_113,RYiC-r3vp
tch_20220802-183429_8,bc1151ae-27bd-4c22-a6f6-c3fbe182ce2d,std_1659628545038_108,WwF7-6x67
tch_20220802-183429_5,d740c363-2410-49e0-b56b-a1e7214dec5b,std_1659628544388_105,YWY8-t2QC
tch_20220802-183429_11,cf262ae1-9599-4be9-ab08-40be1e83698e,std_1659628549715_111,gqKx-8C2V
tch_20220802-183429_14,acb5ce6d-99a4-4e03-a4d6-13de138e3fc0,std_1659628552327_114,z9m7-zkB4
tch_20220802-183429_6,3126d83b-87c0-41e2-b407-0e4cfececc78,std_1659628556074_106,Njhk-4pAy
tch_20220802-183429_9,0fe7da8a-7de7-4140-8848-a008964b9992,std_1659628560473_109,XgHE-98fe
tch_20220802-183429_7,2443821b-9a35-44ac-888e-8028a290c4cd,std_1659628558210_107,9X6c-Qh49
tch_20220802-183429_12,432fc210-007b-45ce-898c-bc43dc5191bc,std_1659628560573_112,tsV2-Lpg7
tch_20220802-183429_15,05a3f5d4-698e-4836-a5d2-226b23e04860,std_1659628562333_115,it3x-zDem
tch_20220802-183429_10,07af8800-556e-48b4-aef5-e884ddd9375f,std_1659628564079_110,E792-Fvk2
tch_20220802-183429_13,cbc51278-ac11-4a45-bc99-f2252de92a41,std_1659628566273_113,RYiC-r3vp
tch_20220802-183429_16,f34f6a1d-2aa8-478b-bead-64924b8f7887,std_1659628572338_116,v9kX-yszs
tch_20220802-183429_8,36a9759c-15a5-4ac2-b238-becfb0c55344,std_1659628570310_108,WwF7-6x67
tch_20220802-183429_11,ac18d8a6-b58e-4675-a5b0-ad1513d5aa17,std_1659628573498_111,gqKx-8C2V
tch_20220802-183429_17,166fa0d5-9977-4bf0-a780-25526ff3ed34,std_1659628582343_117,GoN3-ihZa
tch_20220802-183429_9,b8a98744-b1b0-47e9-b016-f1884ddcfec3,std_1659628583548_109,XgHE-98fe
tch_20220802-183429_14,d4f974bd-ab2a-4827-9f61-958ad73a39b7,std_1659628580409_114,z9m7-zkB4
tch_20220802-183429_12,e864931c-bb12-4bc9-ab88-a4c5e43c0a67,std_1659628587684_112,tsV2-Lpg7
tch_20220802-183429_15,356a9fc0-b19a-4ed0-b90c-81b1380d4963,std_1659628590025_115,it3x-zDem
tch_20220802-183429_10,22789d5a-beb0-4476-8932-1907ee3edcc6,std_1659628590652_110,E792-Fvk2
tch_20220802-183429_18,2c586f12-ef59-4b8c-96d0-6fa19697470d,std_1659628592348_118,3XZx-c4zq
tch_20220802-183429_13,9a2bd50e-af6a-46c8-a75d-219106c5110e,std_1659628593787_113,RYiC-r3vp
tch_20220802-183429_16,61b850c3-6e82-4e33-8a1c-203e75a8444b,std_1659628595764_116,v9kX-yszs
tch_20220802-183429_11,9804ba9b-931e-474f-a1e4-7a7afba8630b,std_1659628598669_111,gqKx-8C2V
tch_20220802-183429_19,11d53662-8d75-46e5-9694-14d0f1921c82,std_1659628602354_119,4z6D-6KNR
tch_20220802-183429_17,9897df5c-f8ff-4eaa-aaec-e9f5287dd96c,std_1659628605670_117,GoN3-ihZa
tch_20220802-183429_14,9f6d140f-2b95-4357-8604-0a4f6e6444ee,std_1659628610924_114,z9m7-zkB4
tch_20220802-183429_20,ee1f26ce-ad2d-4279-9359-5d128bb986c8,std_1659628612360_120,P6Er-9t4C
tch_20220802-183429_12,5b8a38c9-8064-4940-9375-7132e73043b0,std_1659628614744_112,tsV2-Lpg7
tch_20220802-183429_15,bc374029-153a-4d2c-8c56-d2d26e452b64,std_1659628615703_115,it3x-zDem
tch_20220802-183429_18,321b1c4d-2ae8-4d18-9e4e-b1519d83968b,std_1659628620434_118,3XZx-c4zq
tch_20220802-183429_16,bd8eda57-6f02-42b9-964c-07cd92ae058d,std_1659628621025_116,v9kX-yszs
tch_20220802-183429_13,b060cfd7-c5f0-4087-86c7-29ab86b4a3c1,std_1659628620496_113,RYiC-r3vp
tch_20220802-183429_21,b07850f6-4368-49fe-9600-e40abd47e2e7,std_1659628622365_121,Raix-rvDv
tch_20220802-183429_19,be250fcb-3033-40d3-aed2-5c83a979d9b4,std_1659628627985_119,4z6D-6KNR
tch_20220802-183429_17,aa970495-8390-4e7f-b0a2-968f25a3e7dd,std_1659628631683_117,GoN3-ihZa
tch_20220802-183429_22,712d5556-0310-4433-92fe-25a429482bc4,std_1659628632370_122,z4u8-Mdy4
tch_20220802-183429_20,1fc150be-0b2c-4d3d-b898-6d1e0a7f0c98,std_1659628637425_120,P6Er-9t4C
tch_20220802-183429_14,40122404-5207-4c0d-a949-5bb8f9a2e9fa,std_1659628637049_114,z9m7-zkB4
tch_20220802-183429_18,1c59757d-de05-40bb-b1fd-e00e16460630,std_1659628644889_118,3XZx-c4zq
