stdextid,groupid,tchextid
std_1659521118562_79,b041fe4b-0c8b-42fd-b5da-60b5607d7167,tch_20220803-140944_79
std_1659520923075_80,73d1064b-ea0b-4d24-adf5-7170f9b7b6c2,tch_20220803-140944_80
std_1659521053177_80,71df9774-d3f9-4625-9fc5-eab02163898f,tch_20220803-140944_80
std_1659521182070_80,69ee931e-a32c-4f3e-9822-dc8ce20740d0,tch_20220803-140944_80
std_1659520982030_81,5e985d29-2afe-405e-a30d-e62fceae6ed9,tch_20220803-140944_81
std_1659521115242_81,0d25f9e5-4fe3-40ff-a122-5fe6fa09255d,tch_20220803-140944_81
std_1659521250280_81,79750f81-e673-436c-9efb-11b3aa6eebc5,tch_20220803-140944_81
std_1659521041854_82,71c6de06-b4ca-4263-b6d8-abff442801b3,tch_20220803-140944_82
std_1659521185102_82,2856e259-9eb6-4f7c-8818-fb66eba4abe6,tch_20220803-140944_82
std_1659521315510_82,fd958150-d600-44ad-afd1-545678e2a4b5,tch_20220803-140944_82
std_1659521103149_83,b9a78bd8-553b-4d89-9b58-4aa525dd55e0,tch_20220803-140944_83
std_1659521226979_83,e4da5ea2-2fcd-4ec8-bbe0-f5c1f6b47307,tch_20220803-140944_83
std_1659521165032_84,89ef7802-4424-4156-bb72-a4433d6c4a7b,tch_20220803-140944_84
std_1659521366517_83,5aa357a2-deef-4dba-a1e3-34e481be379e,tch_20220803-140944_83
std_1659521298678_84,1f464858-2f28-4dfc-b42d-512537b992df,tch_20220803-140944_84
std_1659521422526_84,c2bfc813-0c91-42a9-90cb-9a1a9d6cfec3,tch_20220803-140944_84
std_1659521217953_85,5bab6238-037d-43d4-be02-4dc6002430e1,tch_20220803-140944_85
std_1659521347617_85,d29a9025-ff60-4dfb-8ef9-e26293b7e076,tch_20220803-140944_85
std_1659521484090_85,d7165780-de8e-4f09-8df3-db65c9226c3e,tch_20220803-140944_85
std_1659521276315_86,e39fdd8e-ec30-4583-97a1-b41b4b980e52,tch_20220803-140944_86
std_1659521408331_86,679f4aa4-0ecd-453f-bd33-86fc642f8e51,tch_20220803-140944_86
std_1659521552648_86,df0adb7a-95ff-4d72-ba4f-815c6038fbe4,tch_20220803-140944_86
std_1659521340747_87,2bda47d4-07f4-41e3-928c-188a74a6f067,tch_20220803-140944_87
std_1659521475652_87,b4acd918-18de-49d7-a5ae-343c5e3205f0,tch_20220803-140944_87
std_1659521608318_87,a4bb191b-a947-41cc-85a1-8ed04765ffea,tch_20220803-140944_87
std_1659521388054_88,464cbfce-c3ac-47a7-98c9-7e209af25ec0,tch_20220803-140944_88
std_1659521531314_88,4d2d59f0-6677-4051-a620-f1577386a1e8,tch_20220803-140944_88
std_1659521659465_88,db2fb582-f114-45c8-bc20-f71ffd1aff3c,tch_20220803-140944_88
std_1659521480182_89,f717b207-4511-4311-9d10-0e02e270ccf3,tch_20220803-140944_89
std_1659521609957_89,1a07bcd7-ad69-412b-9535-433f728264d7,tch_20220803-140944_89
std_1659521519771_90,94fbee26-08fc-4d93-ada2-b63792f38754,tch_20220803-140944_90
std_1659521746118_89,109a7666-6648-47e8-a0ed-ff2c7379e152,tch_20220803-140944_89
std_1659521653042_90,f692f975-230a-48a8-b37e-f5840255a57d,tch_20220803-140944_90
std_1659521574472_91,4024f313-2d07-4b42-b884-994ce5f4b84e,tch_20220803-140944_91
std_1659521789514_90,a669bde8-bc37-44fb-945d-3e91dee7b75d,tch_20220803-140944_90
std_1659521707028_91,4688a70c-6c3c-4f3d-89bd-4e4c6ea65a27,tch_20220803-140944_91
std_1659521847511_91,499a99b0-f34d-4fdd-8250-d460b2f0754b,tch_20220803-140944_91
std_1659521638224_92,6c55b0b0-aa11-4bc6-84f3-b949bf5e7918,tch_20220803-140944_92
std_1659521774045_92,af8ae1f0-4219-41a0-b70a-93e36145991d,tch_20220803-140944_92
std_1659521903460_92,70668c4c-d9aa-4310-9f58-95b911539806,tch_20220803-140944_92
std_1659521705715_93,c6a8a4a0-c47a-4c4b-bba9-771cd86f8f3d,tch_20220803-140944_93
std_1659521841796_93,70d8bc1a-d8e3-4604-a133-15006e4efb2c,tch_20220803-140944_93
std_1659521979840_93,07c0f030-afc5-445e-8dfc-9cacd82bf95e,tch_20220803-140944_93
std_1659521766478_94,bac66b66-0f5e-4195-868f-7c668b9a5024,tch_20220803-140944_94
std_1659521901958_94,699b0fdd-6af8-47c8-ac5b-4c1ad4ef303e,tch_20220803-140944_94
std_1659522029380_94,d76b6e0c-896a-49ef-9835-f233b88805ea,tch_20220803-140944_94
std_1659521818922_95,3074c8e1-2445-42b7-a6c7-bf173de2c1b7,tch_20220803-140944_95
std_1659521956889_95,84bd184d-e79c-4774-a121-cd7de648826d,tch_20220803-140944_95
std_1659521876059_96,8979033c-a0db-495c-b312-7090c90fe342,tch_20220803-140944_96
std_1659522103331_95,48d97f79-724f-4842-94c7-c56df5cff8d8,tch_20220803-140944_95
std_1659522007526_96,5af3d706-1118-4c5a-ace3-105e2c3ff943,tch_20220803-140944_96
std_1659522132942_96,5a30d449-6c46-4518-8f8f-60c18942ae27,tch_20220803-140944_96
std_1659521944884_97,85694b5a-c224-482d-90d2-903467555e91,tch_20220803-140944_97
std_1659522074646_97,f2e437b2-3620-4964-87de-f96c10edb446,tch_20220803-140944_97
std_1659522002449_98,15d6d244-0126-4cc5-b3f3-0841762081eb,tch_20220803-140944_98
std_1659522213909_97,d346718d-8672-443d-808e-a245fb834118,tch_20220803-140944_97
std_1659522140264_98,a1864eb7-5007-4507-81a9-7b7ca767ed3e,tch_20220803-140944_98
std_1659522268041_98,839df1e3-a2d6-4d5f-a74f-8ad63bf4fa40,tch_20220803-140944_98
std_1659522064720_99,c1aaff23-7b36-4a89-85a9-c138db8578b4,tch_20220803-140944_99
std_1659522194616_99,eb565d27-ad03-4198-a9f0-7e97236ca4a9,tch_20220803-140944_99
std_1659522115848_100,d7bc5f32-b577-4492-b3ab-eafcbab7bf06,tch_20220803-140944_100
std_1659522330539_99,78572c86-407f-43dd-90d7-4c488b6ea6d1,tch_20220803-140944_99
std_1659522250211_100,dbc14b36-36a5-48b9-8d69-6ed983d5028d,tch_20220803-140944_100
std_1659522382731_100,4f69eae7-da52-4492-8e82-d87ddceda6f4,tch_20220803-140944_100
std_1659597312238_1,0aa548dd-a7a9-4ae4-86ba-7e594686f571,tch_20220804-124140_1
std_1659597437642_1,0c01c5e9-e39e-46c7-aacd-63ea4d43c0bf,tch_20220804-124140_1
std_1659597568437_1,f8df2d5d-49fb-43b3-ac35-c1480b60c676,tch_20220804-124140_1
std_1659597390115_2,caf5c308-3ff7-4f04-a613-031246b3b10d,tch_20220804-124140_2
std_1659597525448_2,eb4a59b6-24b3-4348-9810-dfe73d7ef13e,tch_20220804-124140_2
std_1659597437877_3,b58e5a19-f4ef-41ec-99c6-7ea3b8b56fd4,tch_20220804-124140_3
std_1659597659027_2,5c43acba-3868-489b-a980-fedcda816e2a,tch_20220804-124140_2
std_1659597567166_3,6dc7a4a5-0930-4d89-b55f-74c430e3cdfe,tch_20220804-124140_3
std_1659597701429_3,263f4d63-f3c9-49d4-aec6-947613ec3c33,tch_20220804-124140_3
std_1659597503675_4,96c5abdb-7675-4127-b61c-d1ab543d8056,tch_20220804-124140_4
std_1659597638432_4,d832dce7-d5fb-4712-b26b-3f985f7fde6a,tch_20220804-124140_4
std_1659597558819_5,3301783a-f7fc-40d4-a734-fbc44662e537,tch_20220804-124140_5
std_1659597777012_4,e4f2e1ed-d700-45a9-902e-8a6915adc708,tch_20220804-124140_4
std_1659597683835_5,34af49fb-feb5-406a-b41b-9e1a72f62f19,tch_20220804-124140_5
std_1659597820281_5,9b0cdecc-43fb-473b-9d8e-017dfccb2644,tch_20220804-124140_5
std_1659597618944_6,9e8949d9-f068-4e0b-a588-b0a39376d273,tch_20220804-124140_6
std_1659597748826_6,1440ac1c-6e9e-40cb-86d3-d798b3a5a98a,tch_20220804-124140_6
std_1659597662110_7,19a6d447-1d20-4d44-801c-dc6b2342890e,tch_20220804-124140_7
std_1659597881801_6,bc29b88d-c9e8-47ae-8195-e701636c64b1,tch_20220804-124140_6
std_1659597793958_7,bcc95f74-4207-4b5b-9bfd-80999ba98472,tch_20220804-124140_7
std_1659597925626_7,c960722d-e8fc-4253-855a-4e0ce85d2a31,tch_20220804-124140_7
std_1659597739693_8,6e5a3725-5c08-4ba8-b96c-89d57228093e,tch_20220804-124140_8
std_1659597879880_8,0822eec2-8031-4092-adee-e14a88d7f7b4,tch_20220804-124140_8
std_1659597801696_9,cf5f17f6-fd51-4c2d-9379-fd3918b73ca5,tch_20220804-124140_9
std_1659598018829_8,5212e3ab-94f1-47af-b942-cb8dcb1bf600,tch_20220804-124140_8
std_1659597935509_9,9365a01d-dbc6-44b3-b567-b2a1b92c0e28,tch_20220804-124140_9
std_1659598063847_9,b19104e2-0896-4628-ac01-1e151efd2fab,tch_20220804-124140_9
std_1659597866639_10,a8402d20-81f7-44a8-9335-9d2f35864bdb,tch_20220804-124140_10
std_1659598005242_10,8db4de34-a8a1-450c-b93e-170c9ac59fc0,tch_20220804-124140_10
std_1659597914763_11,6c92831a-feb6-4d11-b76c-2b4de0fe51f1,tch_20220804-124140_11
std_1659598135680_10,7d4196b1-14a4-4b12-832f-f8eea353bf64,tch_20220804-124140_10
std_1659598049015_11,84be6c75-7d16-44bc-86dd-a7a896d5286e,tch_20220804-124140_11
std_1659598176828_11,fcfe79ea-a5f5-4889-8c54-178e5e32b32f,tch_20220804-124140_11
std_1659597974432_12,277aaede-56bd-4507-8fdc-d76a64bac8f5,tch_20220804-124140_12
std_1659598111534_12,c1d7d8ae-6bbf-4c2a-9bcf-13accc869617,tch_20220804-124140_12
std_1659598031351_13,671e55c7-0170-497b-a9ee-8248377a6fc6,tch_20220804-124140_13
std_1659598246840_12,17437ede-4d4d-4339-b108-d3e13e895fb5,tch_20220804-124140_12
std_1659598158400_13,c52c589a-5b9a-4ddd-98ab-10de3fb88c55,tch_20220804-124140_13
std_1659598287083_13,31ecdb53-5df6-411c-a03a-8f1f741afedd,tch_20220804-124140_13
std_1659598103527_14,7b4830e2-537c-4904-b655-3513775bc0d5,tch_20220804-124140_14
std_1659598242702_14,ce194a1e-1abb-4f63-9c38-d43c131ec56a,tch_20220804-124140_14
std_1659598364993_14,43124ceb-960d-4767-a294-8f5f05cbd3b9,tch_20220804-124140_14
std_1659598163935_15,e4d6c725-fb1f-4343-b744-32962eaf722e,tch_20220804-124140_15
std_1659598302420_15,97fe0ed1-8822-4916-a264-6787c00e8c24,tch_20220804-124140_15
std_1659598220447_16,7ee6bafe-dd40-479d-a826-ea2ff4173ac1,tch_20220804-124140_16
std_1659598436781_15,8b700a66-4f3a-47bd-89ea-b701d212a4d0,tch_20220804-124140_15
std_1659598355002_16,a04654c6-0b47-4a82-9c1f-92a6b2266075,tch_20220804-124140_16
std_1659598487960_16,376c17a1-a66b-4f50-82a7-45753deed1f9,tch_20220804-124140_16
std_1659598278154_17,f1cc43ff-f5cc-42a4-867b-8ada30f0f6c5,tch_20220804-124140_17
std_1659598408654_17,e4b69ce4-3a0a-49b1-b01b-8e62871b0f67,tch_20220804-124140_17
std_1659598541816_17,5040f00b-ff44-40b8-a6d1-b2500784318e,tch_20220804-124140_17
std_1659598344851_18,31d207f0-b347-4fb8-9115-8f7fc7ed2920,tch_20220804-124140_18
std_1659598475646_18,8ab3ad75-3d9b-4300-9af0-12a05ccdee9a,tch_20220804-124140_18
std_1659598607199_18,b0ea6755-cf3e-448c-8a8c-dc627249faa8,tch_20220804-124140_18
std_1659598405618_19,c640a14e-3b1d-4922-afda-bf8d0da13a42,tch_20220804-124140_19
std_1659598548573_19,ade23834-beef-47d7-ac33-6b767337fd5e,tch_20220804-124140_19
std_1659598680124_19,faddb3a9-1ef5-41ab-971f-0ffce81a5726,tch_20220804-124140_19
std_1659598467464_20,eebd688a-1521-4212-95b2-c195c0d54185,tch_20220804-124140_20
std_1659598605820_20,b7ec7323-c0da-40fc-9840-ac9b529bb3f3,tch_20220804-124140_20
std_1659598524694_21,39266ade-8085-4a17-9f1d-d6a1e59af670,tch_20220804-124140_21
std_1659598737154_20,253e82be-99ab-42b6-8224-6b4cf10fbbb3,tch_20220804-124140_20
std_1659598654686_21,a0aafac5-4901-4d34-927e-6fd68ad88995,tch_20220804-124140_21
std_1659598580413_22,31e3e8cb-72d1-401b-85df-17bf13ad3b06,tch_20220804-124140_22
std_1659598782355_21,d52a5fc4-014d-41ad-a4c6-1bcf3a400f54,tch_20220804-124140_21
std_1659598713927_22,665ed2ea-443f-48aa-a0e0-db2b3231fc8c,tch_20220804-124140_22
std_1659598845096_22,72639e44-377e-4aa5-a8de-f0c0f914c08f,tch_20220804-124140_22
std_1659598641988_23,3e8c8be8-ec13-4869-9744-9f14931f0143,tch_20220804-124140_23
std_1659598771436_23,715ca7dc-f44e-4521-a049-1af5257953a5,tch_20220804-124140_23
std_1659598912729_23,79f54c11-22fe-44fa-8e00-a3f9d81686f1,tch_20220804-124140_23
std_1659598705453_24,d297cd1d-3773-47a5-a6e2-e988e2d35729,tch_20220804-124140_24
std_1659598837041_24,0de79456-bcf4-480a-986c-c2afc6099152,tch_20220804-124140_24
std_1659598975983_24,a4a17c1a-7940-4cb5-b973-f403fcf854c3,tch_20220804-124140_24
std_1659598754062_25,6c010f1e-2c09-409c-863b-1debdf35b85a,tch_20220804-124140_25
std_1659598888660_25,14d4c9a1-71c9-4307-951e-d12470e4f170,tch_20220804-124140_25
std_1659599025096_25,cb799f45-1fd0-4485-ac25-6990154b2015,tch_20220804-124140_25
std_1659598818767_26,98b4a536-243b-4f6c-b8dc-4e1e05431892,tch_20220804-124140_26
std_1659598957152_26,0127d7e5-991d-4c28-8083-02d1ea26745a,tch_20220804-124140_26
std_1659598871459_27,208f1dc1-6c83-494e-9e74-2cff731ebad8,tch_20220804-124140_27
std_1659599091052_26,a2fe58d8-1883-46e9-9b35-62192e59e426,tch_20220804-124140_26
std_1659599009665_27,af2b5917-b5fe-4d82-a564-1fa928f61b17,tch_20220804-124140_27
std_1659599141105_27,643c9aa2-8568-46f1-ae9b-8c7d04896db0,tch_20220804-124140_27
std_1659598947005_28,69302653-52e5-4dde-8167-3e62490c6fee,tch_20220804-124140_28
std_1659599069171_28,75fb0bee-43d0-40ac-8b2b-00d73d68cc49,tch_20220804-124140_28
std_1659599201047_28,bb9008d4-303a-4d7a-822e-23d6bb34b26a,tch_20220804-124140_28
std_1659599004677_29,de368c28-8e9e-4466-91e1-d3f51831788f,tch_20220804-124140_29
std_1659599135564_29,d187ffe1-93da-453e-aa12-001bce66d0ae,tch_20220804-124140_29
std_1659599058824_30,76e18e44-546f-440d-9d50-ff8d2a15ec5c,tch_20220804-124140_30
std_1659599274676_29,7bd2b6fa-fdbb-46d6-97f0-9f780f17903c,tch_20220804-124140_29
std_1659599185233_30,81cc7995-a14f-4a7d-a946-382c621b0cf5,tch_20220804-124140_30
std_1659599116681_31,66d1d5e8-9b50-4f04-93f4-5d018d693d19,tch_20220804-124140_31
std_1659599326320_30,9635b551-0206-44c1-93e5-8a64d34c901c,tch_20220804-124140_30
std_1659599247475_31,bca085b4-fc83-45e9-a5d1-78d97a251195,tch_20220804-124140_31
std_1659599379107_31,9f89a212-c9a8-4324-961d-044b7c8259cd,tch_20220804-124140_31
std_1659599176037_32,f713545d-0916-4630-900f-2a0fb597c7ec,tch_20220804-124140_32
std_1659599311984_32,d76cf0a5-4a2e-4ed3-bee3-8a8f9a3b7028,tch_20220804-124140_32
std_1659599449126_32,f190bfc4-4e14-4e27-8407-12e1943b75a8,tch_20220804-124140_32
std_1659599251376_33,1b1eed49-c24a-4d13-842d-e079cc74aaf1,tch_20220804-124140_33
std_1659599375009_33,a029b7a5-5e4f-4040-9553-52cef5364872,tch_20220804-124140_33
std_1659599517435_33,8b855d70-997d-4e26-bb46-0299584cd679,tch_20220804-124140_33
std_1659599319604_34,186cbc40-74e1-48a3-a721-1d2d8899c6d8,tch_20220804-124140_34
std_1659599351203_35,d6040fc9-9d8c-4606-beb2-47f0fd82535d,tch_20220804-124140_35
std_1659599458142_34,e73efbd4-6993-4865-976a-e860e1878c3e,tch_20220804-124140_34
std_1659599483305_35,7e5054b9-5d56-4783-a3a6-70da2b50dc3d,tch_20220804-124140_35
std_1659599586843_34,931bba77-1d2c-41b5-8081-90381757373d,tch_20220804-124140_34
std_1659599615214_35,f71ea296-e272-4847-bce8-c75e6e4949e6,tch_20220804-124140_35
std_1659599420964_36,30932b26-9e8f-4b56-b040-bcb9801fa7d4,tch_20220804-124140_36
std_1659599555726_36,1d74a760-e3a2-4375-aa29-c3b2434ab2c8,tch_20220804-124140_36
std_1659599681868_36,69a816fd-f9c8-4fb2-ab0c-aac584cf4c9e,tch_20220804-124140_36
std_1659599475319_37,135cecb6-613e-4fd3-95bd-31f070c95192,tch_20220804-124140_37
std_1659599607203_37,3681e1cb-8320-4331-b958-79690d737126,tch_20220804-124140_37
std_1659599743561_37,c566aa9b-6a1b-49d7-b2c0-608b9cf8c27f,tch_20220804-124140_37
std_1659599541997_38,7f02143f-fa61-42f7-a6ed-7d246d1b1639,tch_20220804-124140_38
std_1659599670673_38,ccc3e857-0324-45b7-8bef-d486581f4e58,tch_20220804-124140_38
std_1659599598425_39,6e6b63d4-9b9d-4c91-b838-4bfc7970a2e0,tch_20220804-124140_39
std_1659599808910_38,0eac20dd-5860-4739-9469-5a54e812738c,tch_20220804-124140_38
std_1659599732432_39,e7b05cc4-dd4e-45c1-968b-c4d233a74586,tch_20220804-124140_39
std_1659599858089_39,d6047b87-5d5f-4686-8af0-e80fdc207bff,tch_20220804-124140_39
std_1659599666618_40,570e0d3e-1844-43bd-86d8-749718006dad,tch_20220804-124140_40
std_1659599808294_40,e9403db4-e333-41e3-83d4-72ab921333c0,tch_20220804-124140_40
std_1659599718590_41,354b8a16-51ff-4bbe-936f-5bed504b3a94,tch_20220804-124140_41
std_1659599948780_40,50c8bf67-d9b4-4f63-b1a0-8469b966d4a5,tch_20220804-124140_40
std_1659599858974_41,c96c7e6d-0299-4763-8d4b-272f5f12b8ce,tch_20220804-124140_41
std_1659599989642_41,be66b132-b414-4aa2-af8d-c80f3dc7d08b,tch_20220804-124140_41
std_1659599790016_42,92b4f433-b8aa-4f40-a3b2-6c5bcb14a66d,tch_20220804-124140_42
std_1659599923492_42,64f1385b-459b-422d-a057-ae5f51156c49,tch_20220804-124140_42
std_1659600048831_42,53b7be24-9be0-433b-a4b6-ad78a90e4e52,tch_20220804-124140_42
std_1659599838858_43,920dc42f-3b46-4ae9-b1b8-394b95e3f474,tch_20220804-124140_43
std_1659599973319_43,1ba346fd-5d1d-4de8-916a-513e1b728f92,tch_20220804-124140_43
std_1659600111966_43,c1c2657f-0b18-42a9-b4c9-ddf3b46fc1cd,tch_20220804-124140_43
std_1659599911047_44,e232ef10-c072-4526-8efb-b2efbbcf2e8e,tch_20220804-124140_44
std_1659600052356_44,0a7e8f60-41eb-418c-b411-ab3586db5080,tch_20220804-124140_44
std_1659599967445_45,aa992541-5c93-4721-9ea4-2e31c9e943b4,tch_20220804-124140_45
std_1659600183471_44,5ff88a0d-eccb-4ea8-967b-b4d0b6e4be52,tch_20220804-124140_44
std_1659600094522_45,17bae331-1e55-481d-8a32-97d2fb9556ea,tch_20220804-124140_45
std_1659600222891_45,71e88a96-4db0-4927-921f-4ece450d98d3,tch_20220804-124140_45
std_1659600021953_46,e5ff4746-5c76-46cb-b8f5-3d44c6a994d2,tch_20220804-124140_46
std_1659600155823_46,533ece09-89c0-4ae6-8f72-16181590dc5d,tch_20220804-124140_46
std_1659600289460_46,a0cb2d61-7872-4e64-bbcf-caef5d96f3f9,tch_20220804-124140_46
std_1659600080130_47,938ca0aa-27e3-4d5b-9341-c17eef1af51d,tch_20220804-124140_47
std_1659600213103_47,967f995e-5436-4a06-bb83-3ec51ccc4c9e,tch_20220804-124140_47
std_1659600134751_48,1806e384-e6f2-40b5-80e2-4d89f1969438,tch_20220804-124140_48
std_1659600345576_47,f566c3b6-d2a4-40d5-b00f-9ac8d0d31c08,tch_20220804-124140_47
std_1659600269626_48,47c62e36-6acf-4209-aaaa-47db23f6917d,tch_20220804-124140_48
std_1659600394888_48,1f55ea64-89e3-4d94-a52d-1dcb60773513,tch_20220804-124140_48
std_1659600197353_49,cefa82b9-5d84-4447-a089-b8131333c2b9,tch_20220804-124140_49
std_1659600334103_49,a993584b-7ca9-48ac-9509-1ace66d878b3,tch_20220804-124140_49
std_1659600462007_49,a23ea610-715b-42fd-8226-72c808bbb29f,tch_20220804-124140_49
std_1659600261442_50,e978238c-eb37-48ad-a05c-ff5666f9bf0f,tch_20220804-124140_50
std_1659600393693_50,c83c40d6-3d4a-469e-8b7a-b6318a8fe8a5,tch_20220804-124140_50
std_1659600525765_50,af9c9bb3-752a-42ce-b1ac-6afb5525651a,tch_20220804-124140_50
std_1659600326317_51,b978f1c3-faa0-48fb-89e2-be5ad89c5865,tch_20220804-124140_51
std_1659600452895_51,24955e7d-ecc5-44a8-8057-e35d992834b0,tch_20220804-124140_51
std_1659600587727_51,ae6a9a92-67f1-436d-8578-c3da248589a1,tch_20220804-124140_51
std_1659600385299_52,c4b1f3b7-7058-4afe-9842-d6f3ba208a76,tch_20220804-124140_52
std_1659600521295_52,c035b2a9-8e5d-447e-a43a-de74490f7e8f,tch_20220804-124140_52
std_1659600650274_52,e0277a1c-9422-4bf5-a5c5-e82da1478b36,tch_20220804-124140_52
std_1659600444087_53,0e3fa455-40cc-485b-bc12-aed52cbf74e7,tch_20220804-124140_53
std_1659600581074_53,750a81fd-5a0c-4e3b-a745-56bd9337db5b,tch_20220804-124140_53
std_1659600717404_53,3b792599-026a-4e9b-8218-09e921ddc0d6,tch_20220804-124140_53
std_1659600506612_54,bd989846-4bfe-4f30-b329-8dcc9bcc2647,tch_20220804-124140_54
std_1659600639304_54,a74b896c-ddc2-4ff7-b544-a82b8f845eee,tch_20220804-124140_54
std_1659600771563_54,6d92d858-72d4-4d0b-a259-a6d1bc5794ce,tch_20220804-124140_54
std_1659600571887_55,fa24d8c0-625e-4fe8-8319-616129733d29,tch_20220804-124140_55
std_1659600709468_55,40494b7e-0066-4219-8502-9de736dc2e3e,tch_20220804-124140_55
std_1659600627824_56,5f605785-8c66-4c04-815d-e66f3c22ac2f,tch_20220804-124140_56
std_1659600844448_55,b9670cf8-5f0f-4f2c-871e-9f7a14382d32,tch_20220804-124140_55
std_1659600753443_56,4e3b10d4-852c-4afa-b77f-1d59ffbf9cf4,tch_20220804-124140_56
std_1659600888386_56,91564e0e-165f-411f-b822-59978815923e,tch_20220804-124140_56
std_1659600700948_57,37324bda-1f68-479e-8bf6-2814018ecda4,tch_20220804-124140_57
std_1659600838784_57,ad072e31-f72d-4f05-8b1c-b3d97db187b0,tch_20220804-124140_57
std_1659600963779_57,116e5671-c6f5-4d2b-a139-854f744523ac,tch_20220804-124140_57
std_1659600749866_58,e0d8534a-d489-41e5-b286-c371b724bc9c,tch_20220804-124140_58
std_1659600880377_58,a369ff33-d142-4916-bb70-fe7ccb3b7948,tch_20220804-124140_58
std_1659601016054_58,282586dc-ddd8-478c-83fb-3ea2b52a1861,tch_20220804-124140_58
std_1659600810469_59,63031cd5-ff2f-4981-a912-c9cb2a80cfec,tch_20220804-124140_59
std_1659600941517_59,78220e9f-b1af-41ff-81b9-b001d1e2e10e,tch_20220804-124140_59
std_1659601073840_59,663a8897-a1b7-48fb-a0f2-3d606556f097,tch_20220804-124140_59
std_1659600865917_60,b4e34006-04ed-436b-9de8-96f53d60b961,tch_20220804-124140_60
std_1659601004034_60,6f6db075-578b-4d1b-8120-1f4c18646057,tch_20220804-124140_60
std_1659600941151_61,adf452e5-6ef5-46bf-b608-1a553f13b602,tch_20220804-124140_61
std_1659601142579_60,e7da94c1-37bd-498c-83ff-f52442486fad,tch_20220804-124140_60
std_1659601070138_61,22cff13a-3d4d-4e44-97c0-f1d35a188db3,tch_20220804-124140_61
std_1659601200569_61,f42d1b5f-5999-47dd-b29c-13cfab51506a,tch_20220804-124140_61
std_1659600994020_62,6100cae0-628a-4546-9eb4-7a10120d6d87,tch_20220804-124140_62
std_1659601120296_62,d5788455-8ff5-42f8-b34a-7b21d39459d9,tch_20220804-124140_62
std_1659601038640_63,c1405f79-214b-4d3f-82d4-2892dc6e4895,tch_20220804-124140_63
std_1659601261569_62,872a6af3-9852-45a8-a112-7cd0621efdba,tch_20220804-124140_62
std_1659601179195_63,f0ce8188-c5af-49bd-aef1-2ff86ee5cb5f,tch_20220804-124140_63
std_1659601306542_63,ea49df01-e89f-4c46-9713-773bcbbdd1fc,tch_20220804-124140_63
std_1659601113251_64,56f13bd8-19e7-4d09-8033-d2c9f6f8e2c7,tch_20220804-124140_64
std_1659601237842_64,95c96bdd-becf-4085-92b7-3a77cc9d4fb3,tch_20220804-124140_64
std_1659601368217_64,bf03ab3f-2579-4f6f-88db-3977cd9cdd1e,tch_20220804-124140_64
std_1659601168472_65,b208479e-4510-4669-adb0-d9cb0fe2ef6f,tch_20220804-124140_65
std_1659601300522_65,1eaeebbc-7cd0-4396-824a-93c07613a9e7,tch_20220804-124140_65
std_1659601430257_65,cd3d98a7-02d1-41fb-b3f4-d81ec0599485,tch_20220804-124140_65
std_1659601226322_66,95ab0a38-5665-4280-85d1-9f574defda7a,tch_20220804-124140_66
std_1659601362651_66,bdc5eade-2898-4d6d-8b3f-41033fc46077,tch_20220804-124140_66
std_1659601504005_66,19b051ea-535d-4935-ba19-95522fdc21b9,tch_20220804-124140_66
std_1659601294568_67,98bf9b96-a7e2-4804-8c36-999f09f43e4d,tch_20220804-124140_67
std_1659601434653_67,8ce566b5-5254-4bd5-b952-039aceac7b00,tch_20220804-124140_67
std_1659601564585_67,fe81e16b-a387-4fa2-b560-1e437a5107b3,tch_20220804-124140_67
std_1659601350248_68,497dd625-d4df-4536-97be-9903b06e9cd1,tch_20220804-124140_68
std_1659601481725_68,8712e7e8-2bbb-4b8d-999b-f04c775d3403,tch_20220804-124140_68
std_1659601619990_68,82c76af2-68cf-4278-b9e2-276ea89abca6,tch_20220804-124140_68
std_1659601416182_69,f4d40fe5-54da-4055-a068-a7b2eaf16f7f,tch_20220804-124140_69
std_1659601460397_70,3d896c24-779f-4d3c-bc88-ff3d4094e55a,tch_20220804-124140_70
std_1659601551429_69,363fded9-dc1a-4e8c-a6bc-f8ea1c2ab5c9,tch_20220804-124140_69
std_1659601597972_70,8d0ab4f9-ef6d-4878-a2ff-4e39c599684e,tch_20220804-124140_70
std_1659601707802_69,dd12c4bd-d67b-4ec9-9639-dc0597e42592,tch_20220804-124140_69
std_1659601719364_70,f7ec7d31-b89e-4268-a204-fb8cfb964bbd,tch_20220804-124140_70
std_1659601532975_71,4f4ea9dd-cded-42e7-9fc4-4398193a6260,tch_20220804-124140_71
std_1659601668232_71,285bbdcf-7ed8-433f-8332-bebf89363fe3,tch_20220804-124140_71
std_1659601576025_72,e1eb7157-74eb-4aa0-9ed8-2aa3f9805959,tch_20220804-124140_72
std_1659601805601_71,96cf2fbb-d915-437d-b8aa-dd67fdbd5515,tch_20220804-124140_71
std_1659601698835_72,e5f7be93-d397-4803-abce-a02c51cee392,tch_20220804-124140_72
std_1659601820346_72,22d79b1d-e0ba-4b1a-80dd-2f0287c98ca0,tch_20220804-124140_72
std_1659601655697_73,55355c9a-64e8-4859-b26e-4153d92d2a26,tch_20220804-124140_73
std_1659601781722_73,74f7d6d6-89e3-4a78-acbe-7922372cf0e3,tch_20220804-124140_73
std_1659601705365_74,fc9157f3-8e0f-4432-9fce-2fe4788c051a,tch_20220804-124140_74
